GeoObject.code;HoortBijGeoobject.identificatie;GHPR;gebied;Gbdafk;Doel;bronddoel;HandelingsperspectiefWBP;Doel_2022;brondoel_2022;Doel_2022_v2;brondoel_2022_v2
;NL11_2503-EAG-1;Overige waterflora-kwaliteit;2503-EAG-1;PWilnis-Veldzijde;0.36;WGP_GWV;0.1;0.36;WGP_GWV;0.36;WGP_GWV
;NL11_2504-EAG-1;Overige waterflora-kwaliteit;2504-EAG-1;P2eBdkng;0.528045455;handelingsperspectief_score2006-2014;0.145;0.5684;10% beste 2006-2019;0.52;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2505-EAG-1;Overige waterflora-kwaliteit;2505-EAG-1;Veldhuiswtrng;0.44;WGP_GWV;0.2;0.44;WGP_GWV;0.44;WGP_GWV
;NL11_2600-EAG-4;Overige waterflora-kwaliteit;2600-EAG-4;PZevhov,Bloklandsewg;;;0.06;0.6;Default GEP;;
;NL11_2511-EAG-1;Overige waterflora-kwaliteit;2511-EAG-1;HWZAmskadeP1;0.242125;handelingsperspectief_score2006-2014;0;0.4181;10% beste 2006-2019;0.39;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2512-EAG-1;Overige waterflora-kwaliteit;2512-EAG-1;HWZAmskadeP2;0.6;handelingsperspectief_score2015-2017;;0.4038;10% beste 2006-2019;0.31;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2520-EAG-1;Overige waterflora-kwaliteit;2520-EAG-1;PDrdBeding,stdlijklnd;0.427119048;handelingsperspectief_score2006-2014;0.085;0.6246;10% beste 2006-2019;0.55;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2520-EAG-2;Overige waterflora-kwaliteit;2520-EAG-2;PDrdBeding,stdlijk;0.34775;handelingsperspectief_score2006-2014;0.085;0.3909;10% beste 2006-2019;0.38;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2520-EAG-4;Overige waterflora-kwaliteit;2520-EAG-4;PDrdBeding,stdlijkkass;0.376333333;handelingsperspectief_score2006-2014;0.085;0.4056;10% beste 2006-2019;0.44;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2530-EAG-1;Overige waterflora-kwaliteit;2530-EAG-1;P1eBdkngWW;0.516563636;handelingsperspectief_score2006-2014;0.095;0.5966;10% beste 2006-2019;0.57;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2530-EAG-2;Overige waterflora-kwaliteit;2530-EAG-2;P1eBdkngWO;0.592166667;handelingsperspectief_score2006-2014;0.095;0.628;10% beste 2006-2019;0.6;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2540-EAG-2;Overige waterflora-kwaliteit;2540-EAG-2;PGM1eBdkngO,Ntrreservaat;0.089875;handelingsperspectief_score2006-2014;0.05;0.1278;10% beste 2006-2019;0.04;toestand 2019
;NL11_2540-EAG-3;Overige waterflora-kwaliteit;2540-EAG-3;PGMij,BotsholW;0.651333333;handelingsperspectief_score2006-2014;0.05;0.5404;10% beste 2006-2019;0.46;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2540-EAG-4;Overige waterflora-kwaliteit;2540-EAG-4;PGM1eBdkngO,stdlijk;0.327883929;handelingsperspectief_score2006-2014;0.05;0.545;10% beste 2006-2019;0.55;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2540-EAG-5;Overige waterflora-kwaliteit;2540-EAG-5;PGM1eBdkngO,Veldwg;0.24125;handelingsperspectief_score2006-2014;0.05;0.321;10% beste 2006-2019;0.35;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2550-EAG-4;Overige waterflora-kwaliteit;2550-EAG-4;Botshol,NdrPW;0.397855385;handelingsperspectief_score2006-2014;0.1;0.4452;10% beste 2006-2019;0.27;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2550-EAG-5;Overige waterflora-kwaliteit;2550-EAG-5;Botshol,NdrPW;0.570076923;handelingsperspectief_score2006-2014;0.1;0.576;10% beste 2006-2019;0.58;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_2560-EAG-1;Overige waterflora-kwaliteit;2560-EAG-1;BotsholNellesteinagrarisch;0.506333333;handelingsperspectief_score2006-2014;0.085;0.592;10% beste 2006-2019;0.58;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2560-EAG-2;Overige waterflora-kwaliteit;2560-EAG-2;BotsholNellesteinNtrGeb;0.473375;handelingsperspectief_score2006-2014;0.085;0.415;10% beste 2006-2019;0.34;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2570-EAG-1;Overige waterflora-kwaliteit;2570-EAG-1;BmbrgWzijds,P;0.481225882;handelingsperspectief_score2006-2014;0.085;0.5771;10% beste 2006-2019;0.58;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2570-EAG-2;Overige waterflora-kwaliteit;2570-EAG-2;BBW,SchrbbrP;0.7;handelingsperspectief_score2006-2014;0.085;0.6252;10% beste 2006-2019;0.38;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2620-EAG-1;Overige waterflora-kwaliteit;2620-EAG-1;VoordijkscheP;0.6;handelingsperspectief_score2015-2017;;0.207304764;10% beste 2006-2019;0.42;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2625-EAG-1;Overige waterflora-kwaliteit;2625-EAG-1;;0.6;handelingsperspectief_score2015-2017;;0.488;10% beste 2006-2019;0.47;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_2630-EAG-1;Overige waterflora-kwaliteit;2630-EAG-1;NrBrstWvnNseBrt;0.383633333;handelingsperspectief_score2006-2014;0.1975;0.348;10% beste 2006-2019;0.36;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_2630-EAG-2;Overige waterflora-kwaliteit;2630-EAG-2;NrBrstWvnNsedorp;0.410943182;handelingsperspectief_score2006-2014;0.1975;0.3515;10% beste 2006-2019;0.31;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3020-EAG-1;Overige waterflora-kwaliteit;3020-EAG-1;NORlnd;0.6;handelingsperspectief_score2015-2017;;0.2113;10% beste 2006-2019;0.23;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3020-EAG-2;Overige waterflora-kwaliteit;3020-EAG-2;NORKruitfabriekeo;0.6;handelingsperspectief_score2015-2017;;0.4974;10% beste 2006-2019;0.55;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_3040-EAG-1;Overige waterflora-kwaliteit;3040-EAG-1;BlmdPN;0.6;Default GEP;;0.6;Default GEP;;
;NL11_3050-EAG-1;Overige waterflora-kwaliteit;3050-EAG-1;GmschpPZO;0.6;handelingsperspectief_score2015-2017;;0.4718;10% beste 2006-2019;0.47;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3050-EAG-2;Overige waterflora-kwaliteit;3050-EAG-2;GMsPZO,BlmdPWsp;0.6;Default GEP;;0.6;Default GEP;;
;NL11_3070-EAG-1;Overige waterflora-kwaliteit;3070-EAG-1;HSVO-Vrbg;0.665428571;handelingsperspectief_score2006-2014;0.1;0.7376;10% beste 2006-2019;0.63;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3070-EAG-2;Overige waterflora-kwaliteit;3070-EAG-2;HSVOEAGz;0.572191176;handelingsperspectief_score2006-2014;0.1;0.683;10% beste 2006-2019;0.62;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3100-EAG-10;Overige waterflora-kwaliteit;3100-EAG-10;NdrmrMeerland;0.6;handelingsperspectief_score2015-2017;;0.31;WGP Naardermeer en omstreken;0.31;WGP_Naardermeer en omstreken
;NL11_3110-EAG-1;Overige waterflora-kwaliteit;3110-EAG-1;Meerland,LndbwZO;0.647;handelingsperspectief_score2006-2014;0.07;0.43;WGP Naardermeer en omstreken;0.43;WGP_Naardermeer en omstreken
;NL11_3110-EAG-2;Overige waterflora-kwaliteit;3110-EAG-2;Meerland,LndbwZO;0.71025;handelingsperspectief_score2006-2014;0.07;0.68;WGP Naardermeer en omstreken;0.68;WGP_Naardermeer en omstreken
;NL11_3110-EAG-3;Overige waterflora-kwaliteit;3110-EAG-3;NKPHilBvMnt,EAGz;0.6203125;handelingsperspectief_score2006-2014;0.07;0.4;WGP Naardermeer en omstreken;0.4;WGP_Naardermeer en omstreken
;NL11_3110-EAG-4;Overige waterflora-kwaliteit;3110-EAG-4;NKPHilBvMnt,Aalschlvr;;;0.07;0.6;Default GEP;;
;NL11_3110-EAG-5;Overige waterflora-kwaliteit;3110-EAG-5;NKPHilBvMnt,EAGz;0.575765313;handelingsperspectief_score2006-2014;0.07;0.6704;10% beste 2006-2019;0.62;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3200-EAG-2;Overige waterflora-kwaliteit;3200-EAG-2;SpiegelP,Spiegelwg;0.6;WGP_NVP-noord;;0.6;WGP_NVP-noord;0.6;WGP_NVP-noord
;NL11_3201-EAG-3;Overige waterflora-kwaliteit;3201-EAG-3;SaPO;0.7;WGP_NVP-noord;0.085;0.7;WGP_NVP-noord;0.7;WGP_NVP-noord
;NL11_3210-EAG-1;Overige waterflora-kwaliteit;3210-EAG-1;HKPbmlgbd;0.5485;handelingsperspectief_score2006-2014;0.15;0.5483;10% beste 2006-2019;0.51;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3210-EAG-2;Overige waterflora-kwaliteit;3210-EAG-2;HKPgstwdGbd;0.63375;handelingsperspectief_score2006-2014;0.15;0.6152;10% beste 2006-2019;0.54;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3210-EAG-3;Overige waterflora-kwaliteit;3210-EAG-3;NederhorstBerg;0.61;handelingsperspectief_score2006-2014;0.15;0.7126;10% beste 2006-2019;0.65;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3220-EAG-1;Overige waterflora-kwaliteit;3220-EAG-1;Korremof;0.41125;handelingsperspectief_score2006-2014;0.05;0.498;10% beste 2006-2019;0.44;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3220-EAG-2;Overige waterflora-kwaliteit;3220-EAG-2;HorstermeerP;0.504538462;handelingsperspectief_score2006-2014;0.05;0.602;10% beste 2006-2019;0.454538462;referentietoestand
;NL11_3220-EAG-3;Overige waterflora-kwaliteit;3220-EAG-3;AnkoZ;0.4171;handelingsperspectief_score2006-2014;0.05;0.5692;10% beste 2006-2019;0.3671;referentietoestand
;NL11_3220-EAG-4;Overige waterflora-kwaliteit;3220-EAG-4;MuitdkPZ;0.53675;handelingsperspectief_score2006-2014;0.05;0.6898;10% beste 2006-2019;0.48675;referentietoestand
;NL11_3220-EAG-5;Overige waterflora-kwaliteit;3220-EAG-5;MuitdkPN;;;0.05;0.6;Default GEP;;
;NL11_3220-EAG-6;Overige waterflora-kwaliteit;3220-EAG-6;HorsSpiegelPZ;0.4;WGP_NVP-noord;0.05;0.4;WGP_NVP-noord;0.4;WGP_NVP-noord
;NL11_3230-EAG-4;Overige waterflora-kwaliteit;3230-EAG-4;PKhf;0.4085;handelingsperspectief_score2006-2014;0.06;0.5575;10% beste 2006-2019;0.49;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3240-EAG-1;Overige waterflora-kwaliteit;3240-EAG-1;PDorssewrd;0.614166667;handelingsperspectief_score2006-2014;0.115;0.6158;10% beste 2006-2019;0.51;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3250-EAG-1;Overige waterflora-kwaliteit;3250-EAG-1;VreelandO;0.6;handelingsperspectief_score2015-2017;;0.3105;10% beste 2006-2019;0.31;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
NL11_2_12;NL11_Westveen;Fytoplankton-kwaliteit  ;2630-EAG-3;;0.6;Default GEP;;0.8;KRW_2027;0.8;KRW_2027
;NL11_3300-EAG-17;Overige waterflora-kwaliteit;3300-EAG-17;DeSter;0.540467355;handelingsperspectief_score2006-2014;0.055;0.6;Default GEP;0.71;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3301-EAG-1;Overige waterflora-kwaliteit;3301-EAG-1;GanshoefO;0.521683333;handelingsperspectief_score2006-2014;0.08;0.6347;10% beste 2006-2019;0.6;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3301-EAG-2;Overige waterflora-kwaliteit;3301-EAG-2;GanshoefO,SBB;;;0.0525;0.6;Default GEP;;
;NL11_3303-EAG-1;Overige waterflora-kwaliteit;3303-EAG-1;GanshoefW;0.6;handelingsperspectief_score2015-2017;;0.3738;10% beste 2006-2019;0.41;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_3310-EAG-1;Overige waterflora-kwaliteit;3310-EAG-1;Waterleidingkanaal;0.6;Default GEP;;0.6;Default GEP;;
;NL11_3311-EAG-1;Overige waterflora-kwaliteit;3311-EAG-1;BethuneP,;0.51626087;handelingsperspectief_score2006-2014;0.215;0.401;10% beste 2006-2019;0.44;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3311-EAG-10;Overige waterflora-kwaliteit;3311-EAG-10;;0.453;Default GEP;0.215;0.6;Default GEP;;
;NL11_3311-EAG-2;Overige waterflora-kwaliteit;3311-EAG-2;BethuneP,;0.632;handelingsperspectief_score2006-2014;0.215;0.5288;10% beste 2006-2019;0.417;referentietoestand
;NL11_3311-EAG-3;Overige waterflora-kwaliteit;3311-EAG-3;BethuneP,;0.4768;handelingsperspectief_score2006-2014;0.215;0.4625;10% beste 2006-2019;0.2618;referentietoestand
;NL11_3311-EAG-5;Overige waterflora-kwaliteit;3311-EAG-5;BethuneP,;;;0.215;0.6;Default GEP;;
;NL11_3311-EAG-6;Overige waterflora-kwaliteit;3311-EAG-6;BethuneP,;0.378;handelingsperspectief_score2006-2014;0.215;0.1882;10% beste 2006-2019;0.163;referentietoestand
;NL11_3311-EAG-7;Overige waterflora-kwaliteit;3311-EAG-7;BethuneP,;0.65675;handelingsperspectief_score2006-2014;0.215;0.5624;10% beste 2006-2019;0.44175;referentietoestand
;NL11_3311-EAG-8;Overige waterflora-kwaliteit;3311-EAG-8;;0.453;Default GEP;0.215;0.6;Default GEP;;
;NL11_3311-EAG-9;Overige waterflora-kwaliteit;3311-EAG-9;BethuneP,;0.63;handelingsperspectief_score2006-2014;0.215;0.6188;10% beste 2006-2019;0.415;referentietoestand
;NL11_3320-EAG-3;Overige waterflora-kwaliteit;3320-EAG-3;TerraNovalndZ;0.533;handelingsperspectief_score2006-2014;0.065;0.5852;10% beste 2006-2019;0.55;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3340-EAG-1;Overige waterflora-kwaliteit;3340-EAG-1;PMijndW;0.582583333;handelingsperspectief_score2006-2014;0.06;0.6152;10% beste 2006-2019;0.52;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3340-EAG-2;Overige waterflora-kwaliteit;3340-EAG-2;PMijndO;0.649236111;handelingsperspectief_score2006-2014;0.15;0.6616;10% beste 2006-2019;0.45;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3340-EAG-3;Overige waterflora-kwaliteit;3340-EAG-3;PMijnd,SBB;0.664375;handelingsperspectief_score2006-2014;0.11;0.6435;10% beste 2006-2019;0.49;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3350-EAG-1;Overige waterflora-kwaliteit;3350-EAG-1;PbrPrdijbmlgbd;0.508347826;handelingsperspectief_score2006-2014;0.08;0.5268;10% beste 2006-2019;0.54;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_3350-EAG-2;Overige waterflora-kwaliteit;3350-EAG-2;PbrPrdijBrngdelnd;0.614555556;handelingsperspectief_score2006-2014;0.08;0.6103;10% beste 2006-2019;0.49;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_3360-EAG-1;Overige waterflora-kwaliteit;3360-EAG-1;PMWBAgrarischMolP;0.6;handelingsperspectief_score2015-2017;;0.7664;10% beste 2006-2019;0.59;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_3360-EAG-18;Overige waterflora-kwaliteit;3360-EAG-18;PMWBPhetHuisteHart;0.6;handelingsperspectief_score2015-2017;;0.74;10% beste 2006-2019;0.59;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3360-EAG-2;Overige waterflora-kwaliteit;3360-EAG-2;PMWBPBuitwg;0.6;handelingsperspectief_score2015-2017;;0.4403;10% beste 2006-2019;0.34;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_3360-EAG-3;Overige waterflora-kwaliteit;3360-EAG-3;PMWBZogwtrng;0.6;handelingsperspectief_score2015-2017;;0.5362;10% beste 2006-2019;0.47;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3360-EAG-4;Overige waterflora-kwaliteit;3360-EAG-4;PMWBWilgplas;0.6;handelingsperspectief_score2015-2017;;0.6416;10% beste 2006-2019;0.56;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3360-EAG-5;Overige waterflora-kwaliteit;3360-EAG-5;PMWBrondKlnMVPlas;0.6;handelingsperspectief_score2015-2017;;0.5376;10% beste 2006-2019;0.48;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3360-EAG-6;Overige waterflora-kwaliteit;3360-EAG-6;PMWBKass;0.6;Default GEP;;0.6;Default GEP;;
;NL11_3360-EAG-7;Overige waterflora-kwaliteit;3360-EAG-7;PMWBVlktn;0.6;Default GEP;;0.6;Default GEP;;
;NL11_3360-EAG-8;Overige waterflora-kwaliteit;3360-EAG-8;PMWBOudTnbwGbd;0.6;Default GEP;;0.6;Default GEP;;
;NL11_3360-EAG-9;Overige waterflora-kwaliteit;3360-EAG-9;PMWBKlnMrsvnsPlas;0.6;handelingsperspectief_score2015-2017;;0.1587;10% beste 2006-2019;0.13;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3370-EAG-1;Overige waterflora-kwaliteit;3370-EAG-1;PAHGagelwg;0.697684291;handelingsperspectief_score2006-2014;0.115;0.7302;10% beste 2006-2019;0.66;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3370-EAG-2;Overige waterflora-kwaliteit;3370-EAG-2;PAHGagelbos;0.545166667;handelingsperspectief_score2006-2014;0.005;0.7454;10% beste 2006-2019;0.7;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3370-EAG-3;Overige waterflora-kwaliteit;3370-EAG-3;PAHKerkeindseP;0.77721183;handelingsperspectief_score2006-2014;0.0775;0.8152;10% beste 2006-2019;0.69;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3370-EAG-4;Overige waterflora-kwaliteit;3370-EAG-4;PAHHetAchteraf;0.770097222;handelingsperspectief_score2006-2014;0.0775;0.797;10% beste 2006-2019;0.67;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_3370-EAG-5;Overige waterflora-kwaliteit;3370-EAG-5;PAHKorssesteeg;0.57;handelingsperspectief_score2015-2017;;0.79;10% beste 2006-2019;0.76;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_4100-EAG-1;Overige waterflora-kwaliteit;4100-EAG-1;NPbeOMuid,bemal;0.576741071;handelingsperspectief_score2006-2014;0.19;0.57;10% beste 2006-2019;0.6;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_4100-EAG-2;Overige waterflora-kwaliteit;4100-EAG-2;NPbeOMuid,N;0.53;handelingsperspectief_score2006-2014;0.19;0.4888;10% beste 2006-2019;0.48;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_4110-EAG-1;Overige waterflora-kwaliteit;4110-EAG-1;BOBMbemal;0.534987013;handelingsperspectief_score2006-2014;0.15;0.5942;10% beste 2006-2019;0.57;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_4110-EAG-2;Overige waterflora-kwaliteit;4110-EAG-2;BOBMO;0.583630952;handelingsperspectief_score2006-2014;0.15;0.6645;10% beste 2006-2019;0.64;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_4120-EAG-1;Overige waterflora-kwaliteit;4120-EAG-1;BtdkNSchapmet;0.162;handelingsperspectief_score2006-2014;0;0.2295;10% beste 2006-2019;0.22;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019 + 0.05ekr bonus
;NL11_4120-EAG-2;Overige waterflora-kwaliteit;4120-EAG-2;BtdkNHaverland;;;0;0.6;Default GEP;;
;NL11_4130-EAG-1;Overige waterflora-kwaliteit;4130-EAG-1;ZPbeOMuid;0.587299819;handelingsperspectief_score2006-2014;0.1;0.7019;10% beste 2006-2019;0.65;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_4140-EAG-1;Overige waterflora-kwaliteit;4140-EAG-1;KOP;0.6985625;handelingsperspectief_score2006-2014;0.17;0.652;10% beste 2006-2019;0.6;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_4140-EAG-2;Overige waterflora-kwaliteit;4140-EAG-2;KOP;;;0.17;0.6;Default GEP;;
;NL11_4140-EAG-3;Overige waterflora-kwaliteit;4140-EAG-3;KOP;0.761875;handelingsperspectief_score2006-2014;0.17;0.49;WGP Naardermeer en omstreken;0.49;WGP_Naardermeer en omstreken
;NL11_4140-EAG-4;Overige waterflora-kwaliteit;4140-EAG-4;KOP;;;0.17;0.5;WGP Naardermeer en omstreken;0.5;WGP_Naardermeer en omstreken
;NL11_4140-EAG-5;Overige waterflora-kwaliteit;4140-EAG-5;KOPStadzicht;;;0.17;0.33;WGP Naardermeer en omstreken;0.33;WGP_Naardermeer en omstreken
;NL11_4200-EAG-1;Overige waterflora-kwaliteit;4200-EAG-1;HBP,faunapas;0.608041667;handelingsperspectief_score2006-2014;0.11;0.604;10% beste 2006-2019;0.57;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_4200-EAG-2;Overige waterflora-kwaliteit;4200-EAG-2;BroekerP;0.809454545;handelingsperspectief_score2006-2014;0.11;0.779;10% beste 2006-2019;0.73;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_4200-EAG-3;Overige waterflora-kwaliteit;4200-EAG-3;HeintjesrakP;0.639;handelingsperspectief_score2006-2014;0.11;0.6337;10% beste 2006-2019;0.53;toestand 2009
;NL11_4210-EAG-4;Overige waterflora-kwaliteit;4210-EAG-4;HaPO;0.7;WGP_NVP-noord;0.0525;0.7;WGP_NVP-noord;0.7;WGP_NVP-noord
;NL11_4230-EAG-1;Overige waterflora-kwaliteit;4230-EAG-1;Hilvsmsmnt;0.599999093;handelingsperspectief_score2006-2014;0.16;0.667;10% beste 2006-2019;0.69;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_4230-EAG-1;Overige waterflora-kwaliteit;4230-EAG-1;;0.58;handelingsperspectief_score2015-2017;;0.667;10% beste 2006-2019;0.69;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_4240-EAG-1;Overige waterflora-kwaliteit;4240-EAG-1;;0.6;handelingsperspectief_score2015-2017;;0.7029;10% beste 2006-2019;0.7;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_4240-EAG-1;Overige waterflora-kwaliteit;4240-EAG-1;Hilvsmsmnt;0.6;handelingsperspectief_score2015-2017;;0.7029;10% beste 2006-2019;0.7;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_4250-EAG-1;Overige waterflora-kwaliteit;4250-EAG-1;s-GrvlndsP;0.321385417;handelingsperspectief_score2006-2014;0;0.4862;10% beste 2006-2019;0.34;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_6040-EAG-1;Overige waterflora-kwaliteit;6040-EAG-1;SportprkTDO;0.6;Default GEP;;0.6;Default GEP;;
;NL11_6050-EAG-1;Overige waterflora-kwaliteit;6050-EAG-1;Krasseurstr,Krasseurstr;0.6;Default GEP;;0.6;Default GEP;;
;NL11_6060-EAG-1;Overige waterflora-kwaliteit;6060-EAG-1;Vliegbos;0.6;handelingsperspectief_score2015-2017;;0.1185;10% beste 2006-2019;0.13;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_6080-EAG-1;Overige waterflora-kwaliteit;6080-EAG-1;PBernard;0.6;Default GEP;;0.6;Default GEP;;
;NL11_6110-EAG-1;Overige waterflora-kwaliteit;6110-EAG-1;NdrIJP;0.6;handelingsperspectief_score2015-2017;;0.3378;10% beste 2006-2019;0.35;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
;NL11_6400-EAG-1;Overige waterflora-kwaliteit;6400-EAG-1;Wtgfsmr,Z;0.6;handelingsperspectief_score2015-2017;;0.2508;10% beste 2006-2019;0.21;huidige toestand + gemiddelde 90p-50p tussen 2006 en 2019
