Meetlocatie.identificatie;ParameterTypering.code;Waterlichaam.identificatie;Monitoringsoort.code;Compartiment.code;Oorsprong
NL11_Amstellandboezem;Naf;NL11_2_11;TT;OW;1712-0048
NL11_GrootWilnis-VinkeveenZuid;NH4;NL11_2_11;OM;OW;1712-0048
NL87_AMSDM;Ni;NL11_2_11;TT;OW;1712-0048
NL11_GrootWilnis-VinkeveenZuid;Ntot;NL11_2_11;OM;OW;1712-0048
NL11_GrootWilnis-VinkeveenZuid;O2;NL11_2_11;OM;OW;1712-0048
NL87_AMSDM;OcC1yccT4slx;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;omtat;NL11_2_11;TT;OW;1712-0048
NL11_GrootWilnis-VinkeveenZuid;OVWFLORA;NL11_2_11;OM;OW;1712-0048
NL87_AMSDM;Pb;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;PeClBen;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;PeClFol;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;PFOS;NL11_2_11;TT;OW;1712-0048
NL11_GrootWilnis-VinkeveenZuid;pH;NL11_2_11;OM;OW;1712-0048
NL87_AMSDM;pirmcb;NL11_2_11;TT;OW;1712-0048
NL11_Amstellandboezem;propxr;NL11_2_11;TT;OW;1712-0048
NL11_GrootWilnis-VinkeveenZuid;Ptot;NL11_2_11;OM;OW;1712-0048
NL87_AMSDM;pyrdbn;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;pyrpxfn;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;quinoxfn;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;s4C9yFol;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;Sb;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;sC10C13Clakn;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;sDDX4;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;sDOxns29;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;sdrin4;NL11_2_11;TT;OW;1712-0048
NL11_Amstellandboezem;Se;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;sHBCD;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;sHCH4;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;sHpCl2;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;simzne;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;Sn;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;sPBDE6;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;sxyln;NL11_2_11;TT;OW;1712-0048
NL11_GrootWilnis-VinkeveenZuid;T;NL11_2_11;OM;OW;1712-0048
NL87_AMSDM;T4ClC1a;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;T4ClC2e;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;Tazfs;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;TC4yPO4;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;TC4ySn;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;TClBen;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;TClC1a;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;TClC2e;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;TClfn;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;Te;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;tefbzrn;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;terbtn;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;terC4yazne;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;Tfrlne;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;TFySn;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;Ti;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;Tl;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;tolcfsC1y;NL11_2_11;TT;OW;1712-0048
NL11_Amstellandboezem;U;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;V;NL11_2_11;TT;OW;1712-0048
NL11_GrootWilnis-VinkeveenZuid;VIS;NL11_2_11;TT;OW;1712-0048
NL11_GrootWilnis-VinkeveenZuid;ZICHT;NL11_2_11;OM;OW;1712-0048
NL11_Amstellandboezem;Zn;NL11_2_11;TT;OW;1712-0048
NL87_AMSDM;12DClC2a;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;12DClC3a;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;44DDT;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;4C9yFol;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;4ClAn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;4ttC8yFol;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;aaDClTol;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;abmtne;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;acnfn;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;Ag;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;alCl;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;Ant;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;As;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;atzne;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;B;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Ba;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;BaA;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;BaP;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;BbF;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Be;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Ben;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;bentzn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;benzCl;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;bfnx;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;BghiPe;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;BkF;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;C1yazfs;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;C1ymsfrn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;C1yprmfs;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;C1yprton;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;C2yazfs;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;C2yBen;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;C2yClprfs;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;C2yprton;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;captn;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;carbdzm;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Cd;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;Chr;NL11_2_12;TT;OW;1712-0048
NL11_Westveen;Cl;NL11_2_12;OM;OW;1712-0048
NL87_AMSDM;Clfvfs;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;Clidzn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Clpfm;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;Cltlrn;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;Co;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Cr;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;Cu;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;cypmtn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Daznn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;DC4ySn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Dcfl;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;DClC1a;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;DClppP;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;DClvs;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;DEHP;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Dmtat;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;dmtn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;DmtnmdP;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Durn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;endsfn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;esfvlrt;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;Fen;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;fenamfs;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;feNO2ton;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;fenOxcb;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;fenton;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;Flu;NL11_2_12;TT;OW;1712-0048
NL11_Westveen;FYTOPL;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;HBCD;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;HCB;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;heptnfs;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Hg;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;HxClbtDen;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;imdcpd;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;InP;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;iptrn;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;irgrl;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;lcyhltn;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;linrn;NL11_2_12;TT;OW;1712-0048
NL11_Sterenzodden;MAFAUNA;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;malton;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;MCPA;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;MCPP;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;metbtazrn;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;metlCl;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;mevfs;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Mlnrn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Mo;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;mzCl;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;Naf;NL11_2_12;TT;OW;1712-0048
NL11_Westveen;NH4;NL11_2_12;OM;OW;1712-0048
NL87_AMSDM;Ni;NL11_2_12;TT;OW;1712-0048
NL11_Westveen;Ntot;NL11_2_12;OM;OW;1712-0048
NL11_Westveen;O2;NL11_2_12;OM;OW;1712-0048
NL87_AMSDM;OcC1yccT4slx;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;omtat;NL11_2_12;TT;OW;1712-0048
NL11_Westveen;OVWFLORA;NL11_2_12;OM;OW;1712-0048
NL87_AMSDM;Pb;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;PeClBen;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;PeClFol;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;PFOS;NL11_2_12;TT;OW;1712-0048
NL11_Westveen;pH;NL11_2_12;OM;OW;1712-0048
NL87_AMSDM;pirmcb;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;propxr;NL11_2_12;TT;OW;1712-0048
NL11_Westveen;Ptot;NL11_2_12;OM;OW;1712-0048
NL87_AMSDM;pyrdbn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;pyrpxfn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;quinoxfn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;s4C9yFol;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Sb;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;sC10C13Clakn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;sDDX4;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;sDOxns29;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;sdrin4;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;Se;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;sHBCD;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;sHCH4;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;sHpCl2;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;simzne;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Sn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;sPBDE6;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;sxyln;NL11_2_12;TT;OW;1712-0048
NL11_Westveen;T;NL11_2_12;OM;OW;1712-0048
NL87_AMSDM;T4ClC1a;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;T4ClC2e;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Tazfs;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;TC4yPO4;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;TC4ySn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;TClBen;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;TClC1a;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;TClC2e;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;TClfn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Te;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;tefbzrn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;terbtn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;terC4yazne;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Tfrlne;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;TFySn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Ti;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;Tl;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;tolcfsC1y;NL11_2_12;TT;OW;1712-0048
NL11_Amstellandboezem;U;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;V;NL11_2_12;TT;OW;1712-0048
NL11_Westveen;VIS;NL11_2_12;TT;OW;1712-0048
NL11_Westveen;ZICHT;NL11_2_12;OM;OW;1712-0048
NL11_Amstellandboezem;Zn;NL11_2_12;TT;OW;1712-0048
NL87_AMSDM;12DClC2a;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;12DClC3a;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;44DDT;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;4C9yFol;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;4ClAn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;4ttC8yFol;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;aaDClTol;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;abmtne;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;acnfn;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;Ag;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;alCl;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;Ant;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;As;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;atzne;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;B;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Ba;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;BaA;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;BaP;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;BbF;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Be;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Ben;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;bentzn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;benzCl;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;bfnx;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;BghiPe;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;BkF;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;C1yazfs;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;C1ymsfrn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;C1yprmfs;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;C1yprton;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;C2yazfs;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;C2yBen;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;C2yClprfs;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;C2yprton;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;captn;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;carbdzm;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Cd;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;Chr;NL11_2_2;TT;OW;1712-0048
NL11_VaartenVechtstreek;Cl;NL11_2_2;OM;OW;1712-0048
NL87_AMSDM;Clfvfs;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;Clidzn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Clpfm;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;Cltlrn;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;Co;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Cr;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;Cu;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;cypmtn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Daznn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;DC4ySn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Dcfl;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;DClC1a;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;DClppP;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;DClvs;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;DEHP;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Dmtat;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;dmtn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;DmtnmdP;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Durn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;endsfn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;esfvlrt;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;Fen;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;fenamfs;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;feNO2ton;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;fenOxcb;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;fenton;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;Flu;NL11_2_2;TT;OW;1712-0048
NL11_VaartenVechtstreek;FYTOPL;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;HBCD;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;HCB;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;heptnfs;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Hg;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;HxClbtDen;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;imdcpd;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;InP;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;iptrn;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;irgrl;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;lcyhltn;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;linrn;NL11_2_2;TT;OW;1712-0048
NL11_VaartenVechtstreek;MAFAUNA;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;malton;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;MCPA;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;MCPP;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;metbtazrn;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;metlCl;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;mevfs;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Mlnrn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Mo;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;mzCl;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;Naf;NL11_2_2;TT;OW;1712-0048
NL11_VaartenVechtstreek;NH4;NL11_2_2;OM;OW;1712-0048
NL87_AMSDM;Ni;NL11_2_2;TT;OW;1712-0048
NL11_VaartenVechtstreek;Ntot;NL11_2_2;OM;OW;1712-0048
NL11_VaartenVechtstreek;O2;NL11_2_2;OM;OW;1712-0048
NL87_AMSDM;OcC1yccT4slx;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;omtat;NL11_2_2;TT;OW;1712-0048
NL11_VaartenVechtstreek;OVWFLORA;NL11_2_2;OM;OW;1712-0048
NL87_AMSDM;Pb;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;PeClBen;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;PeClFol;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;PFOS;NL11_2_2;TT;OW;1712-0048
NL11_VaartenVechtstreek;pH;NL11_2_2;OM;OW;1712-0048
NL87_AMSDM;pirmcb;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;propxr;NL11_2_2;TT;OW;1712-0048
NL11_VaartenVechtstreek;Ptot;NL11_2_2;OM;OW;1712-0048
NL87_AMSDM;pyrdbn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;pyrpxfn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;quinoxfn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;s4C9yFol;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Sb;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;sC10C13Clakn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;sDDX4;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;sDOxns29;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;sdrin4;NL11_2_2;TT;OW;1712-0048
NL11_Vecht;Se;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;sHBCD;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;sHCH4;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;sHpCl2;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;simzne;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Sn;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;sPBDE6;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;sxyln;NL11_2_2;TT;OW;1712-0048
NL11_VaartenVechtstreek;T;NL11_2_2;OM;OW;1712-0048
NL87_AMSDM;T4ClC1a;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;T4ClC2e;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;Tazfs;NL11_2_2;TT;OW;1712-0048
NL87_AMSDM;TC4yPO4;NL11_2_2;TT;OW;1712-0048
