monsterident;externereferentie;xcoormonster;ycoormonster;monsternemer;planvanaanpak;analist;bron;veldapparaat;bemonsteringsprotocol;analyseprotocol;analysecode;locatiecode;locatie namespace;locatie omschrijving;locatie x;locatie y;locatie z;locatie referentievlakzcoord;locatie KRW watertype;locatie EAG;locatie afaanvoergebied;locatie KRWmeetpuntlocatie;locatie morfologielocatie;locatie bodemsoortlocatie;locatie meetprogrammahistorie;locatie meetprogrammaactueel;locatie meetnethistorie;locatie meetnetactueel;compartiment;datum;fewsparameter;fewsparameternaam;fewsparametercategorie;fewsparametergrootheid;parametercode;grootheid;parameterfractie;parametergroep;parametertypering;biotaxonnaam;confertaxon;TWN naam;TWN taxontype;TWN taxonlevel;WNA nederlandse soortnaam;TWN taxongroup;beschermingsstatus florafaunawet;WNA oeverplantensoorten;WNA emerse plantensoorten;WNA soorten met drijvend blad;WNA kroossoorten;WNA onderwaterplantensoorten;WNA stromingsgilde vis;WNA migratiegilde vis;WNA habitatvoorkeur vis;WNA plantminnendheid vis;WNA reynolds groep cyanobacterieen;WNA zuurstoftolerante vis;WNA fytoplankton groep;WNA fytoplankton subgroep;WNA toxische blauwalg;gedrag;lengteklasse;levensstadium;levensvorm;verschijningsvorm;geslacht;limietsymbool;meetwaarde;eenheid;eenheidequivalent;eenheidreferentie;waardebewerkingsmethode;kwaliteitsoordeelcode;afronding;opmerkingmeting
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Fe_mg/l_ng;IJzer natgewicht (mg/l);IONEN;CONCTTE;Fe;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2200;mg/l;;;BER;3;Ja;
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;GR_%_dg;Gloeirest van zwevende stof (%dg);ALG;MASSFTE;GR;MASSFTE;dg;Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;%;;;;0;Ja;
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;IR_%;Indamprest van vaste matrix (%);ALG;AFSDRDMT;IR;MASSFTE;;Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.5;%;;;;0;Ja;
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;MONSDTE_m;Monsterdiepte (m);MONSVAR;DIEPTE;MONSDTE;DIEPTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;m;;BODM;;0;Ja;
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;MONSDTE_m_E;Monsterdiepte eind (m);MONSVAR;;MONSDTE;DIEPTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-10;m;;BODM;;0;Ja;
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;MONSLTE_m;Monsterlengte (m);MONSVAR;LENGTE;MONSLTE;LENGTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96.255;m;;;;0;Ja;
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Ptot_gP/kg_dg;Fosfor (uitgedrukt in g fosfor/kg drooggewicht);NUTRI;MASSFTE;Ptot;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4;g/kg;P;;;0;Ja;
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Ptot_mgP/l_ng;Fosfor (uitgedrukt in mg fosfor/l natgewicht);NUTRI;CONCTTE;Ptot;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210;mg/l;P;;BER;3;Ja;
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Stot_mg/kg_dg;Zwavel drooggewicht (totaal) (mg/kg);METAL;MASSFTE;Stot;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25999.998;mg/kg;;;;0;Ja;
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Stot_mg/l_ng;Zwavel natgewicht (totaal) (mg/l);METAL;CONCTTE;Stot;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3800;mg/l;;;BER;3;Ja;
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;T_oC;Temperatuur (oC);ALG;T;T;T;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.3;oC;;;;0;Ja;
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;X_CODNT_m;X_coordinaat (m);VELD;LENGTE;X_CODNT;LENGTE;;Ongedefinieerd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;116914;m;;;;0;Ja;
BDM_388097;388097;116914;467253;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1024;NL11;Tussenboezem Vinkeveen b;116914;467253;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Y_CODNT_m;Y_coordinaat (m);VELD;LENGTE;Y_CODNT;LENGTE;;Ongedefinieerd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;467252.992;m;;;;0;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;DICHTHD_kg/l;Dichtheid (kg/l);ALG;DICHTHD;DICHTHD;DICHTHD;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.179;kg/l;;;;0;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Fe_mg/kg_dg;IJzer drooggewicht (mg/kg);IONEN;MASSFTE;Fe;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24611;mg/kg;;;;0;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Fe_mg/l_ng;IJzer natgewicht (mg/l);IONEN;CONCTTE;Fe;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2900;mg/l;;;BER;3;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;GR_%_dg;Gloeirest van zwevende stof (%dg);ALG;MASSFTE;GR;MASSFTE;dg;Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;%;;;;0;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;IR_%;Indamprest van vaste matrix (%);ALG;AFSDRDMT;IR;MASSFTE;;Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;%;;;;0;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;MONSDTE_m;Monsterdiepte (m);MONSVAR;DIEPTE;MONSDTE;DIEPTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;m;;BODM;;0;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;MONSDTE_m_E;Monsterdiepte eind (m);MONSVAR;;MONSDTE;DIEPTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-10;m;;BODM;;0;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;MONSLTE_m;Monsterlengte (m);MONSVAR;LENGTE;MONSLTE;LENGTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98.473;m;;;;0;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Ptot_gP/kg_dg;Fosfor (uitgedrukt in g fosfor/kg drooggewicht);NUTRI;MASSFTE;Ptot;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4;g/kg;P;;;0;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Ptot_mgP/l_ng;Fosfor (uitgedrukt in mg fosfor/l natgewicht);NUTRI;CONCTTE;Ptot;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170;mg/l;P;;BER;3;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Stot_mg/kg_dg;Zwavel drooggewicht (totaal) (mg/kg);METAL;MASSFTE;Stot;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20999.998;mg/kg;;;;0;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Stot_mg/l_ng;Zwavel natgewicht (totaal) (mg/l);METAL;CONCTTE;Stot;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2500;mg/l;;;BER;3;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;T_oC;Temperatuur (oC);ALG;T;T;T;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.4;oC;;;;0;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;X_CODNT_m;X_coordinaat (m);VELD;LENGTE;X_CODNT;LENGTE;;Ongedefinieerd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;116232;m;;;;0;Ja;
BDM_388095;388095;116232;468092;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1023;NL11;Tussenboezem Vinkeveen b;116232;468092;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:37;Y_CODNT_m;Y_coordinaat (m);VELD;LENGTE;Y_CODNT;LENGTE;;Ongedefinieerd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;468092;m;;;;0;Ja;
BDM_388092;388092;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;PW;2013-10-09 12:53;Fe_ug/l_nf;IJzer na filtratie (ug/l);IONEN;CONCTTE;Fe;CONCTTE;;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170;mg/l;;;;0;Ja;
BDM_388092;388092;116017;468960;WP;;WP;dwwsb001-231-B;;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;PW;2013-10-09 12:53;MONSDTE_m;Monsterdiepte (m);MONSVAR;DIEPTE;MONSDTE;DIEPTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;m;;BODM;;0;Ja;
BDM_388092;388092;116017;468960;WP;;WP;dwwsb001-231-B;;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;PW;2013-10-09 12:53;MONSDTE_m_E;Monsterdiepte eind (m);MONSVAR;;MONSDTE;DIEPTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-10;m;;BODM;;0;Ja;
BDM_388092;388092;116017;468960;WP;;WP;dwwsb001-231-B;;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;PW;2013-10-09 12:53;MONSLTE_m;Monsterlengte (m);MONSVAR;LENGTE;MONSLTE;LENGTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.735;m;;;;0;Ja;
BDM_388092;388092;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;PW;2013-10-09 12:53;Ptot_mgP/l_nf;Fosfor (uitgedrukt in mg fosfor/l na filtratie);NUTRI;CONCTTE;Ptot;CONCTTE;;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.3;mg/l;P;;;0;Ja;
BDM_388092;388092;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;PW;2013-10-09 12:53;Stot_mg/l_nf;Zwavel (totaal) na filtratie (mg/l);NUTRI;CONCTTE;Stot;CONCTTE;;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.1;mg/l;;;;0;Ja;
BDM_388092;388092;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;PW;2013-10-09 12:53;X_CODNT_m;X_coordinaat (m);VELD;LENGTE;X_CODNT;LENGTE;;Ongedefinieerd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;116017;m;;;;0;Ja;
BDM_388092;388092;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;PW;2013-10-09 12:53;Y_CODNT_m;Y_coordinaat (m);VELD;LENGTE;Y_CODNT;LENGTE;;Ongedefinieerd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;468960;m;;;;0;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;DICHTHD_kg/l;Dichtheid (kg/l);ALG;DICHTHD;DICHTHD;DICHTHD;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.11;kg/l;;;;0;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;Fe_mg/kg_dg;IJzer drooggewicht (mg/kg);IONEN;MASSFTE;Fe;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20316;mg/kg;;;;0;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;Fe_mg/l_ng;IJzer natgewicht (mg/l);IONEN;CONCTTE;Fe;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2400;mg/l;;;BER;3;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;GR_%_dg;Gloeirest van zwevende stof (%dg);ALG;MASSFTE;GR;MASSFTE;dg;Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;%;;;;0;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;IR_%;Indamprest van vaste matrix (%);ALG;AFSDRDMT;IR;MASSFTE;;Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.8;%;;;;0;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;MONSDTE_m;Monsterdiepte (m);MONSVAR;DIEPTE;MONSDTE;DIEPTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;m;;BODM;;0;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;MONSDTE_m_E;Monsterdiepte eind (m);MONSVAR;;MONSDTE;DIEPTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-10;m;;BODM;;0;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;MONSLTE_m;Monsterlengte (m);MONSVAR;LENGTE;MONSLTE;LENGTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.735;m;;;;0;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;Ptot_gP/kg_dg;Fosfor (uitgedrukt in g fosfor/kg drooggewicht);NUTRI;MASSFTE;Ptot;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.7;g/kg;P;;;0;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;Ptot_mgP/l_ng;Fosfor (uitgedrukt in mg fosfor/l natgewicht);NUTRI;CONCTTE;Ptot;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200;mg/l;P;;BER;3;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;Stot_mg/kg_dg;Zwavel drooggewicht (totaal) (mg/kg);METAL;MASSFTE;Stot;CONCTTE;dg;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21999.998;mg/kg;;;;0;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;Stot_mg/l_ng;Zwavel natgewicht (totaal) (mg/l);METAL;CONCTTE;Stot;CONCTTE;ng;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2600;mg/l;;;BER;3;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;T_oC;Temperatuur (oC);ALG;T;T;T;;Grootheid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.3;oC;;;;0;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;X_CODNT_m;X_coordinaat (m);VELD;LENGTE;X_CODNT;LENGTE;;Ongedefinieerd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;116017;m;;;;0;Ja;
BDM_388093;388093;116017;468960;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1022;NL11;Tussenboezem Vinkeveen b;116017;468960;;;M10;2500-EAG-6;047;NL11_8_2;;Veen;BODCHEM;;BODEMCHEMIE-BC;;BS;2013-10-09 12:53;Y_CODNT_m;Y_coordinaat (m);VELD;LENGTE;Y_CODNT;LENGTE;;Ongedefinieerd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;468960;m;;;;0;Ja;
BDM_388072;388072;125443;469822;WP;;WP;dwwsb001-231-B;Multi-sampler;;;;GWV1012;NL11;Tussenboezem Vinkeveen a (demmerik);125443;469822;;;M10;2500-EAG-2;047;NL11_8_1;;Veen;BODCHEM;;BODEMCHEMIE-BC;;PW;2013-10-10 10:29;Fe_ug/l_nf;IJzer na filtratie (ug/l);IONEN;CONCTTE;Fe;CONCTTE;;ChemischeStof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;mg/l;;;;0;Ja;
BDM_388072;388072;125443;469822;WP;;WP;dwwsb001-231-B;;;;;GWV1012;NL11;Tussenboezem Vinkeveen a (demmerik);125443;469822;;;M10;2500-EAG-2;047;NL11_8_1;;Veen;BODCHEM;;BODEMCHEMIE-BC;;PW;2013-10-10 10:29;MONSDTE_m;Monsterdiepte (m);MONSVAR;DIEPTE;MONSDTE;DIEPTE;;MonstervariabeleEcologie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;m;;BODM;;0;Ja;
