Meetobject.namespace;Meetobject.lokaalID;Meetobject.omschrijving;Namespace;GeometriePunt.X_RD;GeometriePunt.Y_RD;KRWwatertype.code;GeoObject.code;LigtInGeoObjectCode;HoortBijGeoObjectCode;Wegingsfactor;Monster.lokaalID;Meetwaarde.lokaalID;Resultaatdatum;Resultaattijd;Toetsdatumtijd;Begindatum;Begintijd;Einddatum;Eindtijd;Typering.code;Grootheid.code;Grootheid.omschrijving;Parameter.code;Parameter.omschrijving;Biotaxon.naam;Biotaxon.naam.nl;CAS-nummer;Eenheid.code;Hoedanigheid.code;Analysecompartiment.code;Levensstadium.code;Lengteklasse.code;Geslacht.code;Verschijningsvorm.code;Levensvorm.code;Gedrag.code;Waardebewerkingmethode.code;Waardebepalingsmethode.code;LocatieTypeWaardeBepaling.ID;LocatieTypeWaardeBepaling.Omschrijving;Limietsymbool;Numeriekewaarde;Alfanumeriekewaarde;Kwaliteitsoordeel.code;Classificatie;Normwaarde;Aantalgebruiktemeetwaarden;Aantalmeetwaardenonderdetectiegrens
NL11;VEC008;Op steiger in de Vecht thv Thais restaurant langs Dammerweg;;133355;477451;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BaP;benzo(a)pyreen;benzo(a)pyreen;;50-32-8;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=0.27;11;11
NL11;VEC008;Op steiger in de Vecht thv Thais restaurant langs Dammerweg;;133355;477451;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BaP;benzo(a)pyreen;benzo(a)pyreen;;50-32-8;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=0.27;12;12
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2016-01-01;00:00:00;2016-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Flu;fluorantheen;fluorantheen;;206-44-0;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.056;Voldoet niet;00;2;>0.0063;12;1
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BbF;benzo(b)fluorantheen;benzo(b)fluorantheen;;205-99-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.021;Voldoet niet;00;2;>0.017;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BaP;benzo(a)pyreen;benzo(a)pyreen;;50-32-8;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.009;Voldoet;00;1;<=0.27;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BkF;benzo(k)fluorantheen;benzo(k)fluorantheen;;207-08-9;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.08;Voldoet niet;00;2;>0.017;12;2
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ant;antraceen;antraceen;;120-12-7;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.012;Voldoet;00;1;<=0.1;12;3
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Naf;naftaleen;naftaleen;;91-20-3;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.12;Voldoet;00;1;<=130;12;6
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BaP;benzo(a)pyreen;benzo(a)pyreen;;50-32-8;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0051;Voldoet niet;00;2;>0.00017;12;1
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;iptrn;isoproturon;isoproturon;;34123-59-6;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.02;Voldoet;00;1;<=1;4;3
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Naf;naftaleen;naftaleen;;91-20-3;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.043;Voldoet;00;1;<=130;12;10
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Naf;naftaleen;naftaleen;;91-20-3;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.02;Voldoet;00;1;<=2;12;9
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BbF;benzo(b)fluorantheen;benzo(b)fluorantheen;;205-99-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.023;Voldoet niet;00;2;>0.017;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BkF;benzo(k)fluorantheen;benzo(k)fluorantheen;;207-08-9;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.009;Voldoet;00;1;<=0.017;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BghiPe;benzo(ghi)peryleen;benzo(ghi)peryleen;;191-24-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.07;Voldoet niet;00;2;>0.0082;11;8
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Naf;naftaleen;naftaleen;;91-20-3;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.016;Voldoet;00;1;<=2;11;7
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Flu;fluorantheen;fluorantheen;;206-44-0;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.045;Voldoet;00;1;<=0.12;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Naf;naftaleen;naftaleen;;91-20-3;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.037;Voldoet;00;1;<=130;12;9
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Naf;naftaleen;naftaleen;;91-20-3;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.02;Voldoet;00;1;<=2;12;7
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Flu;fluorantheen;fluorantheen;;206-44-0;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.63;Voldoet niet;00;2;>0.12;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BaP;benzo(a)pyreen;benzo(a)pyreen;;50-32-8;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.007;Voldoet;00;1;<=0.27;12;1
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ant;antraceen;antraceen;;120-12-7;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0064;Voldoet;00;1;<=0.1;11;10
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2016-01-01;00:00:00;2016-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BaP;benzo(a)pyreen;benzo(a)pyreen;;50-32-8;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0047;Voldoet niet;00;2;>0.00017;12;1
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Flu;fluorantheen;fluorantheen;;206-44-0;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.028;Voldoet niet;00;2;>0.0063;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BbF;benzo(b)fluorantheen;benzo(b)fluorantheen;;205-99-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.1;Voldoet niet;00;2;>0.017;11;5
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Flu;fluorantheen;fluorantheen;;206-44-0;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.047;Voldoet;00;1;<=0.12;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Flu;fluorantheen;fluorantheen;;206-44-0;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.35;Voldoet niet;00;2;>0.12;11;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;bfnx;bifenox;bifenox;;42576-02-3;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.025;;55;;>0.012;4;4
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Flu;fluorantheen;fluorantheen;;206-44-0;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.12;Voldoet;00;1;<=0.12;12;1
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Naf;naftaleen;naftaleen;;91-20-3;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.05;Voldoet;00;1;<=130;12;7
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BaP;benzo(a)pyreen;benzo(a)pyreen;;50-32-8;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.042;Voldoet niet;00;2;>0.00017;12;2
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Durn;diuron;diuron;;330-54-1;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.02;Voldoet;00;1;<=1.8;4;3
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Flu;fluorantheen;fluorantheen;;206-44-0;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.068;Voldoet niet;00;2;>0.0063;11;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Naf;naftaleen;naftaleen;;91-20-3;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.023;Voldoet;00;1;<=2;12;6
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2016-01-01;00:00:00;2016-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BbF;benzo(b)fluorantheen;benzo(b)fluorantheen;;205-99-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.016;Voldoet;00;1;<=0.017;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BbF;benzo(b)fluorantheen;benzo(b)fluorantheen;;205-99-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.03;Voldoet niet;00;2;>0.017;12;1
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BkF;benzo(k)fluorantheen;benzo(k)fluorantheen;;207-08-9;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.007;Voldoet;00;1;<=0.017;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;cypmtn;cypermethrin;cypermethrin;;52315-07-8;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.025;;55;;>8E-05;4;4
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BbF;benzo(b)fluorantheen;benzo(b)fluorantheen;;205-99-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.18;Voldoet niet;00;2;>0.017;12;1
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BkF;benzo(k)fluorantheen;benzo(k)fluorantheen;;207-08-9;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.02;Voldoet niet;00;2;>0.017;12;3
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Durn;diuron;diuron;;330-54-1;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0088;Voldoet;00;1;<=0.2;4;3
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BaP;benzo(a)pyreen;benzo(a)pyreen;;50-32-8;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.1;Voldoet;00;1;<=0.27;11;6
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BghiPe;benzo(ghi)peryleen;benzo(ghi)peryleen;;191-24-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.02;Voldoet niet;00;2;>0.0082;12;2
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ant;antraceen;antraceen;;120-12-7;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.02;Voldoet;00;1;<=0.1;11;10
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;irgrl;irgarol;irgarol;;28159-98-0;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.05;;55;;>0.016;4;4
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Flu;fluorantheen;fluorantheen;;206-44-0;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.2;Voldoet niet;00;2;>0.0063;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ant;antraceen;antraceen;;120-12-7;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.13;Voldoet niet;00;2;>0.1;12;2
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Flu;fluorantheen;fluorantheen;;206-44-0;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.029;Voldoet niet;00;2;>0.0063;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2016-01-01;00:00:00;2016-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Naf;naftaleen;naftaleen;;91-20-3;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.019;Voldoet;00;1;<=2;12;10
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BaP;benzo(a)pyreen;benzo(a)pyreen;;50-32-8;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0047;Voldoet niet;00;2;>0.00017;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2016-01-01;00:00:00;2016-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ant;antraceen;antraceen;;120-12-7;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0048;Voldoet;00;1;<=0.1;12;5
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BaP;benzo(a)pyreen;benzo(a)pyreen;;50-32-8;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.02;Voldoet;00;1;<=0.27;12;1
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2016-01-01;00:00:00;2016-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BkF;benzo(k)fluorantheen;benzo(k)fluorantheen;;207-08-9;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.009;Voldoet;00;1;<=0.017;12;0
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;irgrl;irgarol;irgarol;;28159-98-0;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.025;;55;;>0.0025;4;4
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BkF;benzo(k)fluorantheen;benzo(k)fluorantheen;;207-08-9;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.06;Voldoet niet;00;2;>0.017;11;10
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BaP;benzo(a)pyreen;benzo(a)pyreen;;50-32-8;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.017;Voldoet niet;00;2;>0.00017;12;1
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BaP;benzo(a)pyreen;benzo(a)pyreen;;50-32-8;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.13;Voldoet;00;1;<=0.27;12;2
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;BghiPe;benzo(ghi)peryleen;benzo(ghi)peryleen;;191-24-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.1;Voldoet niet;00;2;>0.0082;12;2
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Naf;naftaleen;naftaleen;;91-20-3;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.06;Voldoet;00;1;<=130;11;7
NL11;VEC011;Plompbrug over de Vecht te Oudzuilen;;133279;459952;M7b;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ant;antraceen;antraceen;;120-12-7;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.008;Voldoet;00;1;<=0.1;12;7
