pol;EAG;GAF;KRW;watertype;bodem;a_inlaat1;a_inlaat2;a_inlaat3;a_inlaat4;a_inlaat5;a_uitlaat1;a_uitlaat2;a_uitlaat3;a_uitlaat4;a_tot;a_drain;a_verhard;a_gemengd;a_water;a_bodemhoogte;a_slootdiepte;wp_meting_gm3;wp_meting_mgm2d;jaar;maand;seiz;w_peil;w_volume;w_debiet;w_berging;w_sluitfout;w_maalstaat;w_i_neerslag;w_i_kwel;w_i_verhard;w_i_riol;w_i_drain;w_i_uitspoel;w_i_afstroom;w_i_inlaat1;w_i_inlaat2;w_i_inlaat3;w_i_inlaat4;w_i_inlaat5;w_o_verdamping;w_o_wegzijg;w_o_intrek;w_o_uitlaat1;w_o_uitlaat2;w_o_uitlaat3;w_o_uitlaat4;w_o_uitlaat5;wp_min_neerslag;wp_min_kwel;wp_min_verhard;wp_min_riol;wp_min_drain;wp_min_uitspoel;wp_min_afstroom;wp_min_inlaat1;wp_min_inlaat2;wp_min_inlaat3;wp_min_inlaat4;wp_min_inlaat5;wp_inc_neerslag;wp_inc_kwel;wp_inc_verhard;wp_inc_riol;wp_inc_drain;wp_inc_uitspoel;wp_inc_afstroom;wp_inc_inlaat1;wp_inc_inlaat2;wp_inc_inlaat3;wp_inc_inlaat4;wp_inc_inlaat5;namen;versie;naam;KRWnaam;agrarisch;p_i_redDAW;wp_min_sum;wp_inc_sum;date;wp_tot_sum;watdteF;watdte;kPDitch;PvskPDitch;Troebel.naar.helder..mg.P.m2.d.;P.load_year..mgP.m2.d.;Helder.naar.troebel..mg.P.m2.d.;lake.ditch.vollenweider;PvskPLake
4100-GAF_F002.xlsx;;4100;;M8;VEEN;dijkse kwel;inlaat1;inlaat2;inlaat3;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;362.37732721086;1.5277314706436;0;16.1649286549119;12.1314754146795;-2.5;0.38;0.489435576566555;28.3510476033071;2013;6.5;;-1.58793548663669;110646.882204686;69.2612936690229;-5.04535186547377;-941.536135390957;-7017.52811934652;305.854905806578;137.085672185878;0;15.5547396068545;35.0283447685801;5409.19851775869;1731.77478546842;600;0;0;0;56.0884653595451;240.495371223208;0;85.9804531283925;0;0;0;0;7959.06425473747;0;0.226;0;0.384654110283225;0.14436968122688;22.2940670151851;8.56503298868125;1.4837436820108;0;0;0;0.115584591820703;0.0504233649002797;0.339;0;0;0.0288739362453759;4.45881340303701;8.56503298868125;0.494581227336932;0;0;0;0.0462338367282814;;;;;1;2.22940670151851;33.2134520692079;13.9829587569291;2013-06-16 07:50:42;47.1964108261371;(0,0.3];0.2;17.945;1.85084714790794;;;;;
4110-GAF_F002.xlsx;;;;M1a;KLEI;inlaat 1;extra inlaat;;;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;383.093337577153;11.0335033299915;0;57.5271267829521;21.13937303892;-2;0.75;0.586903735507257;16.1294785489059;2011.7358490566;6.16981132075472;;-1.26315077375074;155765.306671228;32.1125119863071;2.70009160818808;-763.872807718328;-5618.01878556038;525.202857293525;155.553877078846;0;52.7204038398995;297.682641199055;3753.43074511392;1289.09070557619;703.243011541916;0;0;0;11.4594593100147;403.84907416604;0;5.34312511681159;0;0;0;0;6381.8915932787;0;0.147169811320755;0;0.748183076331098;0.281638098396757;10.6533833473777;3.6588333150737;0.831674395270811;0;0;0;0.0135522696071882;0.0496895396402312;0.220754716981132;0;0.748183076331098;0.844914295190271;1.77556389122961;3.6588333150737;0.332669758108324;0;0;0;0.00542090784287526;;;;;1;1.06533833473777;16.334434313378;7.63602950039724;2012-03-01 12:33:57;23.9704638137752;;;;;;;;;
4110-GAF_F003.xlsx;;4110;;M1a;KLEI;inlaat 1;extra inlaat;;;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;383.093337577153;11.0335033299915;0;57.5271267829521;21.13937303892;-2;0.75;0.275655220416865;7.79870641915094;2013.5;6.5;;-1.26590630153171;155182.805374417;31.4242112368458;0.688434463438744;-623.626444351584;-5599.41316380083;539.453316193236;158.5452977919;0;29.1060562866112;296.077476508536;3750.42465812227;1209.02036673065;640.337684553677;0;0;0;19.9163817081787;419.673903471307;0;0.856160734773427;0;0;0;0;6223.03960815241;0;0.15;0;0.413059406724461;0.280119449108943;10.6448511539599;3.4315692272558;0.757280837249456;0;0;0;0.0235536570449728;0.051037778197115;0.225;0;0.413059406724461;0.840358347326828;1.77414185899331;3.4315692272558;0.302912334899782;0;0;0;0.00942146281798912;;;;;1;1.06448511539599;15.7004337313435;7.04750041621529;2013-12-15 22:25:00;22.7479341475588;(0,0.3];0.275;15.085;1.04079772829589;;;;;
4130-GAF_F002.xlsx;;4130;;M8;VEEN;variabele inlaat;dijklek;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;238.751272760102;0;54.9670746404059;0;10.7708527450682;-2.8;1.13;0.306658188488595;6.58715411535937;2013;6.5;;-1.6493050091486;123939.66300948;25.454536904049;-1.83097222969318;-154.452454006538;-2104.18276948972;271.551319125877;0;1017.9101229403;0;0;404.128657153153;691.631603817488;281.118330418784;0;0;0;28.3838732696723;213.52227497253;53.854163725341;166.88127230145;0;0;0;0;2258.63522349626;0;0;0.850553927650477;0;0;1.5008232559421;2.56853053397903;0.482848409113086;0;0;0;0.0487520967854075;0.0504233649002797;0;18.9011983922328;0;0;2.25123488391315;3.85279580096854;0.610215989462917;0;0;0;0.0616121093428555;;;;;1;0.15008232559421;5.4515082234701;25.7274805408206;2013-06-16 07:50:42;31.1789887642907;(0,0.3];0.3;14.735;0.369970018559219;;;;;
4140-GAF_F001.xlsx;;4140;;M8;VEEN;Inlaat;dijklek;extra sinds 2013;var inlaat;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;203.741783715966;0;26.3513949413892;0;7.67944431491655;-2.2;0.95;0.307835472181278;27.7295330035999;2013.13793103448;6.3448275862069;;-1.22982018768351;74504.4184414068;87.4543523348634;2.69779666821781e-15;315.857870909535;-7033.75310528544;192.776789911445;92.1533317789986;488.022857388742;0;0;2594.98055123024;972.568659474715;1482.75862068966;0;894.572707248981;149.249960181032;0;149.181230386379;0;0.00701314151730229;0;0;0;0;6717.89523437591;0;0;0.635492409835965;0;0;16.8956271106084;7.59874245785413;2.89622248671602;0;1.74733874724118;0.097174973904771;0;0.0502059216802955;0.24;0;0;0;0;0;1.93081499114401;0;1.16489249816079;0.097174973904771;0;;;;;1;1.68956271106084;29.8705981861605;3.48308838488987;2013-08-01 00:09:39;33.3536865710504;(0.3,0.5];0.325;17.885;1.67014806743978;;;;;
4200-EAG-1-3-4_F002.xlsx;4200-EAG-3;;;M8;VEEN;Inlaat;Inlaat vast;Zuidwest;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;143.59948319829;0;11.66725;0;5.429477903122;-2.33;0.33;0.23510958874548;18.8466719847908;2011.77777777778;6.16666666666667;;-2.09200886699358;12921.6759779734;72.7491883500613;-0.654118355453317;-179.217664607012;-3604.25128217322;133.772054384439;28.025924203888;212.979122768783;0;0;967.705738207639;1054.38270749529;235.159677897729;0;1310.91726450511;0;6.95861670430324;105.186279757634;0;60.5917612738648;0;0;0;0;3783.46894678023;0;0;0.353038015647298;0;0;5.34695465461531;7.76783864900903;0.606363180643048;0;9.65777769351503;0;0.0179429100916365;0.0492762128408402;0.103236166364257;7.84528923660663;0;0;10.6939093092306;11.6517579735135;0.645343670827244;0;1.20722221168938;0;0.0190963828832417;;;;;1;0.534695465461531;23.7499151035214;32.2151311639558;2012-03-16 17:38:53;55.9650462674771;(0,0.3];0.3;18.205;1.30458198865814;;;;;
4200-EAG-2_F002.xlsx;4200-EAG-2;;;M8;VEEN;Inlaat;Inlaat vast;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;87.4655616542;0;5.00025;0;3.27672608816;-2.29;0.44;0.344387935939011;13.670847947969;2011.77777777778;6.16666666666667;;-1.84149028801115;14696.43474067;53.912421234382;0.667280844064219;243.884313207536;-1554.80157771265;80.7323260706529;0;91.2767669009069;0;0;1127.14032287721;0;244.418937156988;0;0;0;222.994018339954;63.4806206320777;0;392.831767052583;0;0;0;0;1310.91726450511;0;0;0.250704782763658;0;0;10.3195106263228;0;1.04429391659018;0;0;0;0.95275472308777;0.0492762128408402;0;5.57121739474795;0;0;20.6390212526455;0;1.11142709694241;0;0;0;1.01400324100055;;;;;1;1.03195106263228;12.5672640487644;28.3849451981773;2012-03-16 17:38:53;40.9522092469417;(0.3,0.5];0.32;16.475;0.762808136495562;;;;;
4200-GAF_F002.xlsx;;4200;;M8;KLEI;Inlaat;Inlaat vast;;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;231.06504485249;0;16.6675;0;8.706203991282;-2.33;0.33;0.205053048675903;10.2590766798503;2013;6.5;;-2.09477371897124;20479.27986747;48.0366035427976;0.0503331677709237;132.041540006284;-3606.57466736693;219.498050374342;27.9286110408827;308.657811700895;0;0;2078.72341990118;1017.48546643783;256.692049857256;0;0;0;182.019614905051;172.592507445118;0;443.929722579443;0;0;0;0;3474.53312736064;0;0;0.31907365231618;0;0;7.16290390846362;4.67476051540576;0.412773316775043;0;0;0;0.292696404911077;0.0504233649002797;0.0641579523494951;7.09052560702622;0;0;14.3258078169272;7.01214077310864;0.43930874428201;0;0;0;0.311512602369646;;;;;1;0.716290390846362;12.8622077978717;29.2938768609635;2013-06-16 07:50:42;42.1560846588352;(0.3,0.5];0.34;16.155;0.796175041650986;;;;;
4210-EAG-1-2-3-5_F001.xlsx;;;;M27;VEEN;Inlaat;dijklek;extra inlaat;Oosten;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;217.93902;0;21.7970453029114;0;102.261464;-2.6;1.19;0.0693149001536098;0.916408894722108;2012.5;6.5;;-1.39268635522186;1234616.60822188;13.7920703003348;1.77034585094471;-245.11474280974;-6696.99156333978;2572.45177798122;255.65366;404.999051999546;0;0;1292.05539131993;23.2861086136438;425;60;599.977827808822;7767.68626175729;702.862925551151;2022.27555153128;3067.84392;2073.51757320175;0;0;0;0;6942.10630614952;0.0125778161066676;0.05;0.0356438420243613;0;0;0.252696439260821;0.00455422946294683;0.0581841855892069;0.0234692513301003;0.117341920277774;1.51918150942124;0.0962247221271554;0.0503112644266704;0.05;0.118812806747871;0;0;0.252696439260821;0.00455422946294683;0.124680397691158;0.0264029077463628;0.117341920277774;1.51918150942124;0.206195833129619;;;;;0;0.0252696439260821;2.16987391560027;2.47017730816446;2012-12-15 14:45:00;4.64005122376473;;;;;;;;;
4210-EAG-1-2-3-5_HAP_west2015.xlsx;;;NL11_6_2;M27;VEEN;Inlaat;dijklek;extra inlaat;Oosten;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;217.93902;0;21.7970453029114;0;102.261464;-2.6;1.19;0.0693149001536098;0.857560339838259;2012.5;6.5;;-1.39460085568089;1232658.81202419;13.5118241243393;0.609370463436089;-713.955758826546;-5940.40572955842;2572.45177798122;255.65366;404.999051999546;0;0;1292.05539131993;23.2861086136438;425;60;218.464581900831;7767.68626175729;797.792329082094;2022.27555153128;3067.84392;2073.51757320175;0;0;0;0;6654.36148838496;0.0125778161066676;0.05;0.0356438420243613;0;0;0.252696439260821;0.00455422946294683;0.0581841855892069;0.0234692513301003;0.042726668161299;1.51918150942124;0.109220933969313;0.0503112644266704;0.05;0.118812806747871;0;0;0.252696439260821;0.00455422946294683;0.124680397691158;0.0264029077463628;0.042726668161299;1.51918150942124;0.234044858505671;;;;;0;0.0252696439260821;2.10825487532596;2.42341108142404;2012-12-15 14:45:00;4.53166595675;(0.5,0.7];1.2;7.325;0.287816365232212;;;;;
4210-EAG-1_F001.xlsx;4210-EAG-1;;;M8;VEEN;uit EAG3;uit EAG4;uit EAG5;dijklek;inlaat peilbeheer;naar EAG3;naar EAG4;naar EAG5;Extra naar EAG3;10.355867;0;1.148334;0;3.02611;-2.5;1.1;0.12;28.5843199159319;2012.39130434783;6.30434782608696;;-1.40676138877215;33082.602938227;344.48396049961;0.0861185470274073;2818.78370857435;-6779.135935837;75.3492492757914;0;20.9693334261636;0;0;75.8589217766878;0;4201.08623604999;2961.25199355085;1360.6844415306;100;1629.26340146466;61.5145886370721;0;10.3543700887237;5309.09280989652;27.2297841908917;1056.0059155459;0;3960.35222726265;0.149398235905089;0;0.0623652150237344;0;0;0.752043928773453;0;12.4945147811712;25.442747234014;4.49648043703171;0.495685880552921;8.07602863807655;0.049799411968363;0;0.207884050079115;0;0;0;0;4.16483826039039;4.89283600654115;1.34894413110951;0.165228626850974;2.69200954602552;;;;;0;0.0752043928773453;51.9692643505486;13.521540032965;2012-10-30 23:03:28;65.4908043835136;(0.5,0.7];1;24.75;2.09976825658782;;;;;
4210-EAG-2_F001.xlsx;;;;M27;VEEN;Inlaat;dijklek;extra inlaat;Oosten;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;71.40073;0;2.4085;0;19.44723;-2;0.6;0.160595813764265;1.24640911902854;2012.5;6.5;;-1.40031358915872;116622.39559505;10.0482153473904;0.952260913833446;-1266.49017641516;0;491.930732767584;0;45.0457973552514;0;0;406.201430423232;0;0;0;0;771.279456715299;239.642132240947;384.60399326624;136.13061;167.827030734741;0;0;0;0;1266.49017641516;0.0126478355212435;0;0.0208467826110589;0;0;0.417747340287776;0;0;0;0;0.793202380714682;0.172517620832029;0.0505913420849739;0;0.0694892753701963;0;0;0.417747340287776;0;0;0;0;0.793202380714682;0.369680616068633;;;;;0;0.0417747340287776;1.41696195996679;1.70071095452626;2012-12-15 14:45:00;3.11767291449305;;;;;;;;;
4210-EAG-2_F002.xlsx;4210-EAG-2;;;M27;VEEN;Inlaat;dijklek;Inlaat vanuit EAG3;Oosten;inlaat peilbeheer;Uitlaat naar EAG3;uitlaat2;uitlaat3;uitlaat4;71.40073;0;2.4085;0;19.44723;-2.6;1.2;0.160595813764265;0;2012.5;6.5;;-1.40698964040103;232007.46855504;6.4166432844855;1.08396944758729;1.22902540225032e-14;0;491.930732767584;0;45.0457973552514;0;0;406.201430423232;0;0;0;304.681417267382;0;0;384.60399326624;136.13061;167.827030734741;560.381713260055;0;0;0;0;0.151774026254922;0;0.0208467826110589;0;0;0.626621010431664;0;0;0;0.141003770480754;0;0;0;0;0.0694892753701963;0;0;0.208873670143888;0;0;0;0.0470012568269181;0;0;;;;;0;0.0626621010431664;0.940245589778399;0.325364202341002;2012-12-15 14:45:00;1.2656097921194;(0.5,0.7];1.1;6.02;0.156186975046246;2.1;;3.76;lake;0.250065316430425
4210-EAG-3_F001.xlsx;;;;M27;VEEN;Inlaat;dijklek;extra inlaat;Oosten;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;118.64933;0;1.0176;0;72.33133;-2.6;1.2;0.259850332306325;1.17242021898523;2012.5;6.5;;-1.40217183717629;866405.041284954;7.86929268818912;4.00764063774122;-2954.6117436011;0;1829.66952974557;0;19.0320130324699;0;0;197.81555757617;0;0;0;0;2878.41340316078;767.03355944496;1430.4823029428;1027.104886;283.772771053793;0;0;0;0;2954.6117436011;0.0126478355212435;0;0.00236810407457224;0;0;0.0546970607553241;0;0;0;0;0.795896716723107;0.148462220067424;0.0505913420849739;0;0.00789368024857414;0;0;0.0546970607553241;0;0;0;0;0.795896716723107;0.318133328715908;;;;;0;0.00546970607553241;1.01407193714167;1.22721212852789;2012-12-15 14:45:00;2.24128406566956;;;;;;;;;
4210-EAG-3_F002.xlsx;4210-EAG-3;;;M27;VEEN;Inlaat vanuit EAG2;Inlaat uit EAG1 (van EAG5);Inlaat uit EAG1 (van EAG4);Extra inlaat uit EAG1;inlaat peilbeheer;Uitlaat naar EAG1;Uitlaat naar EAG2;Uitlaat stuw Hollands Ankeveen;Uitlaat naar EAG1 ('s Gravelandsevaart);118.64933;0;1.0176;0;72.33133;-2.4;1;0.259850332306325;0;2012.5;6.5;;-1.43082147248943;701019.719022811;10.7933153434593;-11.1462043035734;8.51646200806501e-15;0;1829.66952974557;0;19.0320130324699;0;0;197.81555757617;0;560.381713260055;251.255275434639;2411.56661363158;2537.22783633766;0;1430.4823029428;1027.104886;283.772771053793;709.796453015929;304.681417267382;541.811982518785;3498.15252191589;0;0.151774026254922;0;0.00236810407457224;0;0;0.0546970607553241;0;0.0464845631838974;0.0764207717397436;0.733492187961908;0.771712788903902;0;0.0505913420849739;0;0.00789368024857414;0;0;0.0546970607553241;0;0.0309897087892649;0.0416840573125874;0.400086647979223;0.420934248493038;0;;;;;0;0.00546970607553241;1.83694950287427;1.00687674566298;2012-12-15 14:45:00;2.84382624853725;(0.5,0.7];1.2;6.805;0.269941146638394;0.39;;2.06;lake;0.891723059647704
4210-EAG-4_F001.xlsx;;;;M10;VEEN;Inlaat;dijklek;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;166.91672;0;12.1848375599134;0;24.831596;-2.6;1.19;0.262816740395968;8.81862546549504;2012.09677419355;6.33870967741935;;-1.38;302945.4712;34.1168761309401;0;-7998.17626660858;0;622.263106692662;993.26384;227.079991248716;0;0;6411.40066746352;4.95724325057095;172.8;40;0;0;0;473.588582046891;0;0;0;0;0;0;7998.17626660858;0.0125296639550003;0.8;0.0823032044029083;0;0;7.74585814072948;0.00399268999912124;0.0974242654398856;0.0644340379893423;0;0;0;0.0501186558200014;0.8;0.274344014676361;0;0;0;0.00399268999912124;0.208766283085469;0.0724882927380101;0;0;0;;;;;0;0.774585814072948;8.80654200251574;1.40970993631896;2012-07-16 13:12:34;10.2162519388347;;;;;;;;;
4210-EAG-4_F002.xlsx;4210-EAG-4;;;M10;VEEN;Inlaat s' gravelandsevaart;dijklek;Inlaat vanuit petgaten 4a;Inlaat vanuit EAG1;inlaat peilbeheer;Uitlaat naar petgaten 4a;Uitlaat naar EAG1;uitlaat3;uitlaat4;115.417904;0;23.2903785;0;10.760668;-2.6;1.19;0.268617940645653;7.84913768897665;2012.39130434783;6.30434782608696;;-1.38472965167825;130771.207485348;30.0505858979531;-0.0320430809735204;-2961.25199355085;0;267.93746939339;148.4969424;425.297615840037;0;0;1886.12721438435;0;172.8;40;265.754754324886;0;27.2297841908917;218.742235239335;0;15.3018839925234;38.3156246698708;0;0;0;2961.25199355085;0.149398235905089;0.275999487020694;0.355710123438464;0;0;5.25839254882042;0;0.224818756605073;0.148689653839334;0.370452960250542;0;0.0556708238001225;0.049799411968363;0.275999487020694;1.18570041146155;0;0;0;0;0.481754478439442;0.167275860569251;0.123484320083514;0;0.0303659038909759;;;;;0;0.525839254882042;6.83913258967974;2.31437987343379;2012-10-30 23:03:28;9.15351246311353;(0,0.3];0.3;15.085;0.45337305864632;;;;;
4210-EAG-5_F001.xlsx;;;;M27;VEEN;dijklek;lek door de stuw;suppl op weg naar open water;oost op weg naar open water;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;183.30862;0;0;0;89.541889;-2.6;1.19;0.11;0.288469552716092;2012.5;6.5;;-1.40228159865764;1072459.68146255;6.86409821156459;4.0016457157287;-2337.17534276061;0;2252.48282737129;0;0;0;0;604.426147515453;1.1136973316731;60;100;270.100956564608;2055.66538920042;802.454183466711;1770.73910229398;1343.128335;699.202067111295;0;0;0;0;2337.17534276061;0.0125778161066676;0;0;0;0;0.13500410908585;0.00024875448666782;0.00938108419848056;0.0446718295165741;0.120659038839178;0.114787917261854;0.125464837675403;0.0503112644266704;0;0;0;0;0.13500410908585;0.00024875448666782;0.0201023232824583;0.0502558082061458;0.0150823798548972;0.114787917261854;0.268853223590149;;;;;0;0.013500410908585;0.562795387170674;0.654645780194692;2012-12-15 14:45:00;1.21744116736537;;;;;;;;;
4210-EAG-5_F002.xlsx;4210-EAG-5;;;M27;VEEN;Inlaat EAG1 (uit EAG4);Inlaat EAG1 (uit EAG3);Extra inlaat EAG1;;inlaat peilbeheer;Uitlaat naar EAG1;Uitlaat naar EAG1 ('s Grav.vaart);uitlaat3;uitlaat4;24.27862;0;1.2804;0;10.00132;-2.6;1.19;0.11;0;2012.5;6.5;;-1.40704493487451;119311.253519409;15.9811712174701;-0.791797753487959;-6.36759045483851e-16;0;251.589527567874;42.00546;23.7904164979166;0;0;233.940627539675;0;586.390062219166;117.15706370541;343.454915677039;0;0;197.781491951267;0;31.8473496605645;493.36930336279;874.538130478971;0;0;0;0.150933793280011;0.0839998320221731;0.0214085489196675;0;0;0.467819502904967;0;1.2898878716831;0.257711522230969;0.755501088345824;0;0;0;0.0839998320221731;0.071361829732225;0;0;0.467819502904967;0;0.703575202736238;0.0585708005070383;0.412091502734086;0;0;;;;;0;0.0467819502904967;3.02726215938671;1.79741867063673;2012-12-15 14:45:00;4.82468083002344;(0.5,0.7];1.6;7.845;0.385884277805827;2.58;;5.49;lake;0.551413872383737
4230-GAF_F002.xlsx;;4230;;M8;VEEN;Inlaat -reeks;dijklek;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;124.739443482413;0;3.4543096343194;0;5.55444243526814;-1.5;0.54;0.211203963083194;21.0235668818249;2013;6.5;;-0.939820061078716;31114.872241303;78.4948208372121;2.16546357564983e-15;899.994495742903;-5147.4537832588;140.036838865562;111.088848705363;63.9687807209446;0;0;2030.66417815667;1290.2120068973;721.600360052253;0;0;0;0;110.111725882193;0;0;0;0;0;0;4247.4592875159;0;0;0.10365019229166;0;0;10.9677840853812;9.29138808752466;1.11076550893248;0;0;0;0;0.0504233649002797;0.4;2.30333760648134;0;0;21.9355681707624;13.937082131287;0.967860004859292;0;0;0;0;;;;;1;1.09677840853812;21.47358787413;39.5942712782903;2013-06-16 07:50:42;61.0678591524204;(0.3,0.5];0.35;17.59;1.22078384730699;;;;;
4240-GAF_F001.xlsx;;4240;;M10;ZAND;inlaat1;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;naar Cruysbergen;uitlaat2;uitlaat3;uitlaat4;118.559558969242;0;42.3261340132206;0;7.40586507632013;-1.5;0.6;0.18203555191079;12.1742315138678;2013;6.5;;-0.873939970547667;46365.1610780099;69.7483858495376;0.539447010243919;116.412965194421;-4725.08518029765;186.714318572764;222.175952289604;783.818323220607;0;0;3966.90596444321;0;0;0;1.5;0;4.35679040173082;146.814481328746;0;8.27549949521921;402.248600010972;0;0;0;4608.67221510323;0;0;5.29187552799757;0;0;10.7128766823668;0;0;0;0.00810168689027928;0;0.00352973516813972;0.0504233649002797;0.6;15.8756265839927;0;0;0;0;0;0;0.00101271086128491;0;0.00588289194689953;;;;;0;1.07128766823668;16.0163836324227;16.5329455517012;2013-06-16 07:50:42;32.5493291841239;(0.3,0.5];0.5;8.19;1.95560239712121;;;;;
4250-GAF_F002.xlsx;;4250;;M3;ZAND;Noordersluis;Zuidersluis;Inlaat3;Inlaat4;inlaat peilbeheer;naar HAP;naar SAP;naar PKH;ANKO;599.383958953751;0;54.6844502351685;0;44.0452295410914;-2.65;2.27;0.113218604202322;0.157628229512815;2013.13793103448;6.3448275862069;;-0.247961770885325;1057983.25167833;42.1074399563206;8.14942660715316;-883.081306271494;-270.798002602174;1100.81530782188;0;1008.50259322845;0;0;3764.84248441301;0;0;966.253634233257;0;0;11346.2274440701;854.993407880154;3523.61836328731;2778.27999882072;1328.62068965517;3000;5000;555.399121856798;1153.87930887367;0;0;0.206072790030262;0;0;1.70953473220097;0;0;0.26325310894297;0;0;2.5760400302795;0.049985676963944;0;1.14484883350146;0;0;5.12860419660292;0;0;0.175502072628647;0;0;5.15208006055901;;;;;0;0.170953473220097;4.75490066145371;11.651020840256;2013-08-01 00:09:39;16.4059215017097;(0.3,0.5];0.5;8.37;0.568088490018364;;;;;
6110-EAG_F002.xlsx;;;;M3;KLEI;Inlaat;dijklek;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;161.41957174616;17.7148851012444;74.6449882604089;0;8.79841889650152;-4;0.55;;0;2011.85714285714;6.21428571428571;;-3.42832688299599;50298.1955526998;38.8379908100761;-0.0411560671071581;-2971.6494053836;-173.541737299759;217.822481021349;43.9920944825076;1366.84033218089;0;298.424415596844;968.590278659002;3.60237765751784;517.857142857143;0;0;0;0;176.134236852878;0;95.7625868519112;0;0;0;0;3145.19114268336;0;0;1.39815609308162;0;1.35671837909652;6.60521139117942;0.0245660796551769;0;0;0;0;0;0.0495140055466013;0.1;31.0701354018138;0;2.03507756864478;6.60521139117942;0.0245660796551769;0;0;0;0;0;;;;;1;0.660521139117942;9.38465194301274;39.8845044468397;2012-04-16 04:41:47;49.2691563898525;;;;;;;;;
6110-GAF_F002.xlsx;;6110;;M3;KLEI;Inlaat;dijklek;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;161.41957174616;17.7148851012444;74.6449882604089;0;8.79841889650152;-4;0.55;;0;2011.85714285714;6.21428571428571;;-3.42832688299599;50298.1955526998;38.8379908100761;-0.0411560671071581;-2971.6494053836;-173.541737299759;217.822481021349;43.9920944825076;1366.84033218089;0;298.424415596844;968.590278659002;3.60237765751784;517.857142857143;0;0;0;0;176.134236852878;0;95.7625868519112;0;0;0;0;3145.19114268336;0;0;1.39815609308162;0;1.35671837909652;6.60521139117942;0.0245660796551769;0;0;0;0;0;0.0495140055466013;0.1;31.0701354018138;0;2.03507756864478;6.60521139117942;0.0245660796551769;0;0;0;0;0;;;;;0;0.660521139117942;9.38465194301274;39.8845044468397;2012-04-16 04:41:47;49.2691563898525;(0.5,0.7];1;14.215;0.66019359430269;;;;;
6400-GAF_F002.xlsx;;6400;;M3;KLEI;inlaat1;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;580.785820531241;0.283799615497715;235.806788467824;30;31.1794165656925;-6.3;0.8;0.034;1.57518171719738;2011.7358490566;6.16981132075472;;-5.45;265025.040808387;54.6886586601842;0;-1855.76292775249;-14532.4229578737;815.825505635751;321.147980326633;4649.97404343038;27.4933271248598;6.67591724374386;8777.65773540791;0;2452.83018867925;0;0;0;0;595.075609162347;0;68.3432030599651;0;0;0;0;16388.1858856262;0;0.102999996696539;1.49136018425273;0.264533434103235;0.00214112962302493;2.81520910338848;0;0;0;0;0;0;0.0523310308848706;0.205999993393077;0;0;0.00428225924604987;2.81520910338848;0;0;0;0;0;0;;;;;0;0.281520910338848;4.67624384806401;3.07782238691248;2012-03-01 12:33:57;7.75406623497648;(0.5,0.7];0.7;16.665;0.280602691152956;;;;;
6430-ARK_F002.xls.xlsx;;;;M8;VEEN;Inlaat1;inlaat variabel;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;727.100111685599;0;51.340557871398;0;61.8461617526845;-3.2;0.5;0.255990954332955;10.3362625536851;2014;6.5;;-2.48625074678801;441426.517650063;21.2488570673146;8.34956611553776;12973.3900463108;-24470.7206010794;1566.39245264245;0;958.804464318579;0;0;8106.16021130566;0;2250;0;0;0;260.245384181432;1244.85231212528;0;407.769211669836;0;0;0;0;11497.3305547685;0;0;0.13952749749248;0;0;7.86418427425253;0;0.43656710836753;0;0;0;0.0504953665947043;0.0506544758236175;0;3.10061105538845;0;0;7.86418427425253;0;0.472947700731491;0;0;0;0.0547033138109297;;;;;1;0.786418427425253;8.49077424670725;11.543100820007;2014-06-16 14:11:40;20.0338750667143;;;;;;;;;
