locatie.EAG;jaar;maand;fewsparameter;meetwaarde;locatie.afaanvoergebied
2000-EAG-3;2009;9;EXT380;1.2;
2000-EAG-3;2009;10;EXT380;1.1;
2000-EAG-3;2009;11;EXT380;1.7;
2000-EAG-3;2009;12;EXT380;3.4;
2000-EAG-3;2010;2;EXT380;3.28;
2000-EAG-3;2010;3;EXT380;3.18;
2000-EAG-3;2010;4;EXT380;1.9;
2000-EAG-3;2010;5;EXT380;2.08;
2000-EAG-3;2010;6;EXT380;1.13;
2000-EAG-3;2010;7;EXT380;1.28;
2000-EAG-3;2010;8;EXT380;1.73;
2000-EAG-3;2010;9;EXT380;5.68;
2000-EAG-3;2010;10;EXT380;2.8;
2000-EAG-3;2010;11;EXT380;3.7;
2000-EAG-3;2010;12;EXT380;2.6;
2000-EAG-3;2011;1;EXT380;2;
2000-EAG-3;2011;3;EXT380;2.8;
2000-EAG-3;2011;4;EXT380;1.2;
2000-EAG-3;2011;5;EXT380;1.3;
2000-EAG-3;2011;6;EXT380;1.2;
2000-EAG-3;2011;7;EXT380;1.6;
2000-EAG-3;2011;8;EXT380;2.5;
2000-EAG-3;2011;9;EXT380;2.4;
2000-EAG-3;2011;10;EXT380;1.4;
2000-EAG-3;2011;11;EXT380;1.9;
2000-EAG-3;2011;12;EXT380;1.4;
2000-EAG-3;2012;1;EXT380;4.3;
2000-EAG-3;2012;2;EXT380;3;
2000-EAG-3;2012;3;EXT380;2.4;
2000-EAG-3;2012;4;EXT380;1.5;
2000-EAG-3;2012;5;EXT380;2.8;
2000-EAG-3;2012;6;EXT380;1.8;
2000-EAG-3;2012;7;EXT380;1.4;
2000-EAG-3;2012;9;EXT380;1.5;
2000-EAG-3;2012;10;EXT380;1.6;
2000-EAG-3;2012;12;EXT380;4.4;
2000-EAG-3;2013;2;EXT380;5.7;
2000-EAG-3;2013;3;EXT380;3.5;
2000-EAG-3;2013;4;EXT380;1.45;
2000-EAG-3;2013;5;EXT380;1.7;
2000-EAG-3;2013;6;EXT380;1.9;
2000-EAG-3;2013;7;EXT380;2.15;
2000-EAG-3;2013;8;EXT380;1.8;
2000-EAG-3;2013;9;EXT380;1.5;
2000-EAG-3;2013;10;EXT380;1.3;
2000-EAG-3;2013;11;EXT380;6.85;
2000-EAG-3;2013;12;EXT380;3.4;
2000-EAG-3;2014;1;EXT380;3.65;
2000-EAG-3;2014;2;EXT380;3.5;
2000-EAG-3;2014;3;EXT380;3.2;
2000-EAG-3;2014;4;EXT380;2.25;
2000-EAG-3;2014;5;EXT380;1.65;
2000-EAG-3;2014;6;EXT380;2.1;
2000-EAG-3;2014;8;EXT380;2.3;
2000-EAG-3;2014;9;EXT380;1.9;
2000-EAG-3;2014;11;EXT380;1.9;
2000-EAG-3;2014;12;EXT380;1.95;
2000-EAG-3;2015;1;EXT380;3.8;
2000-EAG-3;2015;2;EXT380;5.5;
2000-EAG-3;2015;3;EXT380;3.2;
2000-EAG-3;2015;4;EXT380;5.85;
2000-EAG-3;2015;5;EXT380;1.65;
2000-EAG-3;2015;6;EXT380;1.95;
2000-EAG-3;2015;7;EXT380;1.45;
2000-EAG-3;2015;8;EXT380;1.75;
2000-EAG-3;2015;9;EXT380;2.05;
2000-EAG-3;2015;10;EXT380;2.4;
2000-EAG-3;2015;11;EXT380;1.15;
2000-EAG-3;2015;12;EXT380;7.25;
2000-EAG-3;2016;1;EXT380;5;
2000-EAG-3;2016;2;EXT380;5;
2000-EAG-3;2016;3;EXT380;3.75;
2000-EAG-3;2016;4;EXT380;2.5;
2000-EAG-3;2016;5;EXT380;3.2;
2000-EAG-3;2016;6;EXT380;1.9;
2000-EAG-3;2016;7;EXT380;2.75;
2000-EAG-3;2016;8;EXT380;2.35;
2000-EAG-3;2016;9;EXT380;1.75;
2000-EAG-3;2016;10;EXT380;1.05;
2000-EAG-3;2016;11;EXT380;1.65;
2000-EAG-3;2016;12;EXT380;1.9;
2000-EAG-3;2017;1;EXT380;1.35;
2000-EAG-3;2017;2;EXT380;2.05;
2000-EAG-3;2017;3;EXT380;4.55;
2000-EAG-3;2017;4;EXT380;1.7;
2000-EAG-3;2017;5;EXT380;1.4;
2000-EAG-3;2017;6;EXT380;1.5;
2000-EAG-3;2017;7;EXT380;1.85;
2000-EAG-3;2017;8;EXT380;1.6;
2000-EAG-3;2017;9;EXT380;3.85;
2000-EAG-3;2017;10;EXT380;3.6;
2000-EAG-3;2017;11;EXT380;2.55;
2000-EAG-3;2017;12;EXT380;4;
2000-EAG-3;2018;1;EXT380;4.6;
2000-EAG-3;2018;2;EXT380;3;
2000-EAG-3;2018;3;EXT380;1.7;
2000-EAG-4;2009;1;EXT380;9.9;
2000-EAG-4;2009;2;EXT380;8.46666666666667;
2000-EAG-4;2009;3;EXT380;6.86666666666667;
2000-EAG-4;2009;4;EXT380;3.8;
2000-EAG-4;2009;5;EXT380;3.76666666666667;
2000-EAG-4;2009;6;EXT380;2.93333333333333;
2000-EAG-4;2009;7;EXT380;1.86666666666667;
2000-EAG-4;2009;8;EXT380;2.06666666666667;
2000-EAG-4;2009;9;EXT380;2;
2000-EAG-4;2009;10;EXT380;4.36666666666667;
2000-EAG-4;2009;11;EXT380;4.86666666666667;
2000-EAG-4;2009;12;EXT380;9.36666666666667;
2000-EAG-4;2010;2;EXT380;3.95;
2000-EAG-4;2010;3;EXT380;8.715;
2000-EAG-4;2010;4;EXT380;3.54666666666667;
2000-EAG-4;2010;5;EXT380;3.82;
2000-EAG-4;2010;6;EXT380;2.59333333333333;
2000-EAG-4;2010;7;EXT380;4.60333333333333;
2000-EAG-4;2010;8;EXT380;2.61666666666667;
2000-EAG-4;2010;9;EXT380;11.71;
2000-EAG-4;2010;10;EXT380;9.06666666666667;
2000-EAG-4;2010;11;EXT380;9.43333333333333;
2000-EAG-4;2011;1;EXT380;7.95;
2000-EAG-4;2011;2;EXT380;7.93333333333333;
2000-EAG-4;2011;3;EXT380;7.9;
2000-EAG-4;2011;4;EXT380;2.86666666666667;
2000-EAG-4;2011;5;EXT380;1.65;
2000-EAG-4;2011;6;EXT380;2.2;
2000-EAG-4;2011;7;EXT380;4.1;
2000-EAG-4;2011;8;EXT380;6;
2000-EAG-4;2011;9;EXT380;5.1;
2000-EAG-4;2011;10;EXT380;6.36666666666667;
2000-EAG-4;2011;11;EXT380;1.4;
2000-EAG-4;2011;12;EXT380;6.3;
2000-EAG-4;2012;1;EXT380;6.9;
2000-EAG-4;2012;2;EXT380;8.8;
2000-EAG-4;2012;3;EXT380;4.45;
2000-EAG-4;2012;4;EXT380;2.3;
2000-EAG-4;2012;5;EXT380;3.65;
2000-EAG-4;2012;6;EXT380;2.6;
2000-EAG-4;2012;7;EXT380;3.8;
2000-EAG-4;2012;8;EXT380;4.3;
2000-EAG-4;2012;9;EXT380;1.65;
2000-EAG-4;2012;10;EXT380;9.93333333333333;
2000-EAG-4;2012;11;EXT380;8.8;
2000-EAG-4;2012;12;EXT380;8.83333333333333;
2000-EAG-4;2013;1;EXT380;9.6;
2000-EAG-4;2013;2;EXT380;7.9;
2000-EAG-4;2013;3;EXT380;3.35;
2000-EAG-4;2013;4;EXT380;2.16666666666667;
2000-EAG-4;2013;5;EXT380;3.9;
2000-EAG-4;2013;6;EXT380;3.13333333333333;
2000-EAG-4;2013;7;EXT380;2.33333333333333;
2000-EAG-4;2013;8;EXT380;2.3;
2000-EAG-4;2013;9;EXT380;3.4;
2000-EAG-4;2013;10;EXT380;8.3;
2000-EAG-4;2013;11;EXT380;9.8;
2000-EAG-4;2013;12;EXT380;7.83333333333333;
2000-EAG-4;2014;1;EXT380;8.1;
2000-EAG-4;2014;2;EXT380;7.75;
2000-EAG-4;2014;3;EXT380;5.2;
2000-EAG-4;2014;4;EXT380;4.775;
2000-EAG-4;2014;5;EXT380;3;
2000-EAG-4;2014;6;EXT380;3.42;
2000-EAG-4;2014;7;EXT380;3.6;
2000-EAG-4;2014;8;EXT380;4.525;
2000-EAG-4;2014;9;EXT380;3.86666666666667;
2000-EAG-4;2014;10;EXT380;1.4;
2000-EAG-4;2014;11;EXT380;2.9;
2000-EAG-4;2014;12;EXT380;5.225;
2000-EAG-4;2015;1;EXT380;9.7;
2000-EAG-4;2015;2;EXT380;9.5;
2000-EAG-4;2015;3;EXT380;6.56666666666667;
2000-EAG-4;2015;4;EXT380;5.5;
2000-EAG-4;2015;5;EXT380;2.2;
2000-EAG-4;2015;6;EXT380;2.9;
2000-EAG-4;2015;7;EXT380;3.55;
2000-EAG-4;2015;8;EXT380;3.525;
2000-EAG-4;2015;9;EXT380;11.4333333333333;
2000-EAG-4;2015;10;EXT380;5.5;
2000-EAG-4;2015;11;EXT380;16.2;
2000-EAG-4;2015;12;EXT380;9.525;
2000-EAG-4;2016;1;EXT380;10.125;
2000-EAG-4;2016;2;EXT380;10.675;
2000-EAG-4;2016;3;EXT380;7.43333333333333;
2000-EAG-4;2016;4;EXT380;4.55;
2000-EAG-4;2016;5;EXT380;2.13333333333333;
2000-EAG-4;2016;6;EXT380;4.825;
2000-EAG-4;2016;7;EXT380;6.3;
2000-EAG-4;2016;8;EXT380;3.6;
2000-EAG-4;2016;9;EXT380;1.36666666666667;
2000-EAG-4;2016;10;EXT380;1.9;
2000-EAG-4;2016;11;EXT380;6.3;
2000-EAG-4;2016;12;EXT380;4.425;
2000-EAG-4;2017;1;EXT380;3.83333333333333;
2000-EAG-4;2017;2;EXT380;7.2;
2000-EAG-4;2017;3;EXT380;9.63333333333333;
2000-EAG-4;2017;4;EXT380;3.35;
2000-EAG-4;2017;5;EXT380;2.73333333333333;
2000-EAG-4;2017;6;EXT380;2.4;
2000-EAG-4;2017;7;EXT380;2.7;
2000-EAG-4;2017;8;EXT380;4.3;
2000-EAG-4;2017;9;EXT380;9.3;
2000-EAG-4;2017;10;EXT380;13.3;
2000-EAG-4;2017;11;EXT380;6.46666666666667;
2000-EAG-4;2017;12;EXT380;10.15;
2000-EAG-4;2018;1;EXT380;11.65;
2000-EAG-4;2018;2;EXT380;7.7;
2000-EAG-4;2018;3;EXT380;4.375;
2000-EAG-4;2018;4;EXT380;5.9;
2000-EAG-5;2009;1;EXT380;11.2;
2000-EAG-5;2009;2;EXT380;11.25;
2000-EAG-5;2009;3;EXT380;8.48;
2000-EAG-5;2009;4;EXT380;7.73333333333333;
2000-EAG-5;2009;5;EXT380;7.28333333333333;
2000-EAG-5;2009;6;EXT380;6.86666666666667;
2000-EAG-5;2009;7;EXT380;6.18333333333333;
2000-EAG-5;2009;8;EXT380;5.85;
2000-EAG-5;2009;9;EXT380;5.46666666666667;
2000-EAG-5;2009;10;EXT380;5.23333333333333;
2000-EAG-5;2009;11;EXT380;6.91666666666667;
2000-EAG-5;2009;12;EXT380;9.93333333333333;
2000-EAG-5;2010;2;EXT380;10.0142857142857;
2000-EAG-5;2010;3;EXT380;9.25571428571429;
2000-EAG-5;2010;4;EXT380;8.33857142857143;
2000-EAG-5;2010;5;EXT380;8.03428571428571;
2000-EAG-5;2010;6;EXT380;6.88714285714286;
2000-EAG-5;2010;7;EXT380;7.5;
2000-EAG-5;2010;8;EXT380;6.63714285714286;
2000-EAG-5;2010;9;EXT380;12.6085714285714;
2000-EAG-5;2010;10;EXT380;14.0142857142857;
2000-EAG-5;2010;11;EXT380;13.8555555555556;
2000-EAG-5;2010;12;EXT380;8.5;
2000-EAG-5;2011;1;EXT380;11;
2000-EAG-5;2011;2;EXT380;9.52;
2000-EAG-5;2011;3;EXT380;10.2375;
2000-EAG-5;2011;4;EXT380;6.85714285714286;
2000-EAG-5;2011;5;EXT380;6.54285714285714;
2000-EAG-5;2011;6;EXT380;6.92857142857143;
2000-EAG-5;2011;7;EXT380;6.52857142857143;
2000-EAG-5;2011;8;EXT380;8.32857142857143;
2000-EAG-5;2011;9;EXT380;9.61428571428571;
2000-EAG-5;2011;10;EXT380;8.82857142857143;
2000-EAG-5;2011;11;EXT380;7.8;
2000-EAG-5;2011;12;EXT380;8.32857142857143;
2000-EAG-5;2012;1;EXT380;10.0285714285714;
2000-EAG-5;2012;2;EXT380;8.75714285714286;
2000-EAG-5;2012;3;EXT380;7.82857142857143;
2000-EAG-5;2012;4;EXT380;7.34285714285714;
2000-EAG-5;2012;5;EXT380;6.62857142857143;
2000-EAG-5;2012;6;EXT380;6.25;
2000-EAG-5;2012;7;EXT380;6.6625;
2000-EAG-5;2012;8;EXT380;9.36666666666667;
2000-EAG-5;2012;9;EXT380;9.38333333333333;
2000-EAG-5;2012;10;EXT380;7.2;
2000-EAG-5;2012;11;EXT380;12.4428571428571;
2000-EAG-5;2012;12;EXT380;12.2857142857143;
2000-EAG-5;2013;1;EXT380;11.58;
2000-EAG-5;2013;2;EXT380;13.375;
2000-EAG-5;2013;3;EXT380;14;
2000-EAG-5;2013;4;EXT380;6.4;
2000-EAG-5;2013;5;EXT380;7.02857142857143;
2000-EAG-5;2013;6;EXT380;7.57142857142857;
2000-EAG-5;2013;7;EXT380;6.9;
2000-EAG-5;2013;8;EXT380;7.15714285714286;
2000-EAG-5;2013;9;EXT380;6.08571428571429;
2000-EAG-5;2013;10;EXT380;7.68571428571429;
2000-EAG-5;2013;11;EXT380;9.88571428571429;
2000-EAG-5;2013;12;EXT380;10.0285714285714;
2000-EAG-5;2014;1;EXT380;11.98;
2000-EAG-5;2014;2;EXT380;9.71428571428571;
2000-EAG-5;2014;3;EXT380;7.9;
2000-EAG-5;2014;4;EXT380;7.32857142857143;
2000-EAG-5;2014;5;EXT380;6.42857142857143;
2000-EAG-5;2014;6;EXT380;7.08571428571429;
2000-EAG-5;2014;7;EXT380;6.675;
2000-EAG-5;2014;8;EXT380;7.08571428571429;
2000-EAG-5;2014;9;EXT380;6.7;
2000-EAG-5;2014;10;EXT380;6.78;
2000-EAG-5;2014;11;EXT380;7.08571428571429;
2000-EAG-5;2014;12;EXT380;6.05714285714286;
2000-EAG-5;2015;1;EXT380;10.6428571428571;
2000-EAG-5;2015;2;EXT380;9.58571428571429;
2000-EAG-5;2015;3;EXT380;8.92857142857143;
2000-EAG-5;2015;4;EXT380;7.67142857142857;
2000-EAG-5;2015;5;EXT380;6.8;
2000-EAG-5;2015;6;EXT380;6.3;
2000-EAG-5;2015;7;EXT380;6.31428571428571;
2000-EAG-5;2015;8;EXT380;6.11428571428571;
2000-EAG-5;2015;9;EXT380;7.52857142857143;
2000-EAG-5;2015;10;EXT380;8.94285714285714;
2000-EAG-5;2015;11;EXT380;10.7714285714286;
2000-EAG-5;2015;12;EXT380;11.4142857142857;
2000-EAG-5;2016;1;EXT380;10.6714285714286;
2000-EAG-5;2016;2;EXT380;12.8;
2000-EAG-5;2016;3;EXT380;10.0714285714286;
2000-EAG-5;2016;4;EXT380;7.52857142857143;
2000-EAG-5;2016;5;EXT380;6.81428571428571;
2000-EAG-5;2016;6;EXT380;9.24285714285714;
2000-EAG-5;2016;7;EXT380;9.74285714285714;
2000-EAG-5;2016;8;EXT380;7.16666666666667;
2000-EAG-5;2016;9;EXT380;5.94;
2000-EAG-5;2016;10;EXT380;4.92857142857143;
2000-EAG-5;2016;11;EXT380;6.14285714285714;
2000-EAG-5;2016;12;EXT380;6.34285714285714;
2000-EAG-5;2017;1;EXT380;6.45714285714286;
2000-EAG-5;2017;2;EXT380;8.45714285714286;
2000-EAG-5;2017;3;EXT380;10;
2000-EAG-5;2017;4;EXT380;7.15714285714286;
2000-EAG-5;2017;5;EXT380;6.78571428571429;
2000-EAG-5;2017;6;EXT380;6.81428571428571;
2000-EAG-5;2017;7;EXT380;6.44285714285714;
2000-EAG-5;2017;8;EXT380;6.08571428571429;
2000-EAG-5;2017;9;EXT380;9.91428571428571;
2000-EAG-5;2017;10;EXT380;10;
2000-EAG-5;2017;11;EXT380;9.21428571428572;
2000-EAG-5;2017;12;EXT380;11.8285714285714;
2000-EAG-5;2018;1;EXT380;10.4857142857143;
2000-EAG-5;2018;2;EXT380;10.675;
2000-EAG-5;2018;3;EXT380;8.38571428571429;
2000-EAG-5;2018;4;EXT380;7.9;
2000-EAG-6;2009;1;EXT380;8.68;
2000-EAG-6;2009;2;EXT380;9;
2000-EAG-6;2009;3;EXT380;10.14;
2000-EAG-6;2009;4;EXT380;6.88;
2000-EAG-6;2009;5;EXT380;7.68;
2000-EAG-6;2009;6;EXT380;6.58;
2000-EAG-6;2009;7;EXT380;6.36;
2000-EAG-6;2009;8;EXT380;6.12;
2000-EAG-6;2009;9;EXT380;6.02;
2000-EAG-6;2009;10;EXT380;5.32;
2000-EAG-6;2009;11;EXT380;5.54;
2000-EAG-6;2009;12;EXT380;6.32;
2000-EAG-6;2010;2;EXT380;11.7466666666667;
2000-EAG-6;2010;3;EXT380;9.9025;
2000-EAG-6;2010;4;EXT380;7.09333333333333;
2000-EAG-6;2010;5;EXT380;6.815;
2000-EAG-6;2010;6;EXT380;6.44666666666667;
2000-EAG-6;2010;7;EXT380;7.04333333333333;
2000-EAG-6;2010;8;EXT380;6.295;
2000-EAG-6;2010;9;EXT380;10.3333333333333;
2000-EAG-6;2010;10;EXT380;10.95;
2000-EAG-6;2010;11;EXT380;10.7166666666667;
2000-EAG-6;2011;1;EXT380;11.25;
2000-EAG-6;2011;2;EXT380;12;
2000-EAG-6;2011;3;EXT380;10.75;
2000-EAG-6;2011;4;EXT380;7.6;
2000-EAG-6;2011;5;EXT380;6.4;
2000-EAG-6;2011;6;EXT380;6.2;
2000-EAG-6;2011;7;EXT380;7.4;
2000-EAG-6;2011;8;EXT380;7.55;
2000-EAG-6;2011;9;EXT380;9.125;
2000-EAG-6;2011;10;EXT380;7;
2000-EAG-6;2011;11;EXT380;8.15;
2000-EAG-6;2011;12;EXT380;5.525;
2000-EAG-6;2012;1;EXT380;11.5;
2000-EAG-6;2012;2;EXT380;8.925;
2000-EAG-6;2012;3;EXT380;8.1;
2000-EAG-6;2012;4;EXT380;5.475;
2000-EAG-6;2012;5;EXT380;5.125;
2000-EAG-6;2012;6;EXT380;6.35;
2000-EAG-6;2012;7;EXT380;5.225;
2000-EAG-6;2012;8;EXT380;7.25;
2000-EAG-6;2012;9;EXT380;5.725;
2000-EAG-6;2012;10;EXT380;5.6;
2000-EAG-6;2012;11;EXT380;8.875;
2000-EAG-6;2012;12;EXT380;8.975;
2000-EAG-6;2013;2;EXT380;13;
2000-EAG-6;2013;3;EXT380;7.05;
2000-EAG-6;2013;4;EXT380;5.75;
2000-EAG-6;2013;5;EXT380;6.425;
2000-EAG-6;2013;6;EXT380;6.96;
2000-EAG-6;2013;7;EXT380;5.975;
2000-EAG-6;2013;8;EXT380;7.1;
2000-EAG-6;2013;9;EXT380;6.65;
2000-EAG-6;2013;10;EXT380;10.55;
2000-EAG-6;2013;11;EXT380;16.25;
2000-EAG-6;2013;12;EXT380;12.4;
2000-EAG-6;2014;1;EXT380;12.75;
2000-EAG-6;2014;2;EXT380;11.16;
2000-EAG-6;2014;3;EXT380;8.58;
2000-EAG-6;2014;4;EXT380;6.18;
2000-EAG-6;2014;5;EXT380;5.38;
2000-EAG-6;2014;6;EXT380;6.1;
2000-EAG-6;2014;7;EXT380;5;
2000-EAG-6;2014;8;EXT380;8.3;
2000-EAG-6;2014;9;EXT380;7.16;
2000-EAG-6;2014;10;EXT380;6.8;
2000-EAG-6;2014;11;EXT380;6.92;
2000-EAG-6;2014;12;EXT380;6.85;
2000-EAG-6;2015;1;EXT380;9.96;
2000-EAG-6;2015;2;EXT380;9.66;
2000-EAG-6;2015;3;EXT380;5.98;
2000-EAG-6;2015;4;EXT380;4.9;
2000-EAG-6;2015;5;EXT380;7;
2000-EAG-6;2015;6;EXT380;6.32;
2000-EAG-6;2015;7;EXT380;6.62;
2000-EAG-6;2015;8;EXT380;6.94;
2000-EAG-6;2015;9;EXT380;9.32;
2000-EAG-6;2015;10;EXT380;5.36;
2000-EAG-6;2015;11;EXT380;6.76;
2000-EAG-6;2015;12;EXT380;10.7;
2000-EAG-6;2016;1;EXT380;11.82;
2000-EAG-6;2016;2;EXT380;12.32;
2000-EAG-6;2016;3;EXT380;10.64;
2000-EAG-6;2016;4;EXT380;8.46;
2000-EAG-6;2016;5;EXT380;7.54;
2000-EAG-6;2016;6;EXT380;6.62;
2000-EAG-6;2016;7;EXT380;13.98;
2000-EAG-6;2016;8;EXT380;7.44;
2000-EAG-6;2016;9;EXT380;7.24;
2000-EAG-6;2016;10;EXT380;4.58;
2000-EAG-6;2016;11;EXT380;5.36;
2000-EAG-6;2016;12;EXT380;4.66;
2000-EAG-6;2017;1;EXT380;4.84;
2000-EAG-6;2017;2;EXT380;6.24;
2000-EAG-6;2017;3;EXT380;8.5;
2000-EAG-6;2017;4;EXT380;8.42;
2000-EAG-6;2017;5;EXT380;6.6;
2000-EAG-6;2017;6;EXT380;7.14;
2000-EAG-6;2017;7;EXT380;6.08;
2000-EAG-6;2017;8;EXT380;5.52;
2000-EAG-6;2017;9;EXT380;11.9;
2000-EAG-6;2017;10;EXT380;10.04;
2000-EAG-6;2017;11;EXT380;7.76;
2000-EAG-6;2017;12;EXT380;11.42;
2000-EAG-6;2018;1;EXT380;12.28;
2000-EAG-6;2018;2;EXT380;11.56;
2000-EAG-6;2018;3;EXT380;6.58;
2000-EAG-6;2018;4;EXT380;9.675;
2000-EAG-7;2009;1;EXT380;8;
2000-EAG-7;2009;2;EXT380;1.8;
2000-EAG-7;2009;3;EXT380;5.5;
2000-EAG-7;2009;4;EXT380;3.6;
2000-EAG-7;2009;5;EXT380;4.35;
2000-EAG-7;2009;6;EXT380;3.2;
2000-EAG-7;2009;7;EXT380;3.2;
2000-EAG-7;2009;8;EXT380;1.8;
2000-EAG-7;2009;9;EXT380;5.1;
2000-EAG-7;2009;10;EXT380;6.3;
2000-EAG-7;2009;11;EXT380;7.8;
2000-EAG-7;2009;12;EXT380;15;
2000-EAG-7;2010;2;EXT380;3.98;
2000-EAG-7;2010;3;EXT380;4.965;
2000-EAG-7;2010;4;EXT380;3.655;
2000-EAG-7;2010;5;EXT380;4.9025;
2000-EAG-7;2010;6;EXT380;2.205;
2000-EAG-7;2010;7;EXT380;2.455;
2000-EAG-7;2010;8;EXT380;3.89;
2000-EAG-7;2010;9;EXT380;11.685;
2000-EAG-7;2010;10;EXT380;8.05;
2000-EAG-7;2010;11;EXT380;13.5;
2000-EAG-7;2011;1;EXT380;14;
2000-EAG-7;2011;2;EXT380;9.16666666666667;
2000-EAG-7;2011;3;EXT380;8.4;
2000-EAG-7;2011;4;EXT380;1.7;
2000-EAG-7;2011;5;EXT380;1.45;
2000-EAG-7;2011;6;EXT380;2.63333333333333;
2000-EAG-7;2011;7;EXT380;2.6;
2000-EAG-7;2011;8;EXT380;5.5;
2000-EAG-7;2011;9;EXT380;9.7;
2000-EAG-7;2011;10;EXT380;6.5;
2000-EAG-7;2011;11;EXT380;2.25;
2000-EAG-7;2011;12;EXT380;5.7;
2000-EAG-7;2012;1;EXT380;7.15;
2000-EAG-7;2012;2;EXT380;8.23333333333333;
2000-EAG-7;2012;3;EXT380;3.2;
2000-EAG-7;2012;4;EXT380;2.36666666666667;
2000-EAG-7;2012;5;EXT380;2.3;
2000-EAG-7;2012;6;EXT380;3.46666666666667;
2000-EAG-7;2012;7;EXT380;2.26666666666667;
2000-EAG-7;2012;9;EXT380;2.05;
2000-EAG-7;2012;10;EXT380;3.76666666666667;
2000-EAG-7;2012;11;EXT380;15.45;
2000-EAG-7;2012;12;EXT380;10.3333333333333;
2000-EAG-7;2013;2;EXT380;13.6666666666667;
2000-EAG-7;2013;3;EXT380;3.3;
2000-EAG-7;2013;4;EXT380;2.6;
2000-EAG-7;2013;5;EXT380;1.7;
2000-EAG-7;2013;6;EXT380;2.725;
2000-EAG-7;2013;7;EXT380;2.46666666666667;
2000-EAG-7;2013;8;EXT380;2.03333333333333;
2000-EAG-7;2013;9;EXT380;1.9;
2000-EAG-7;2013;10;EXT380;6.83333333333333;
2000-EAG-7;2013;11;EXT380;16;
2000-EAG-7;2013;12;EXT380;8.23333333333333;
2000-EAG-7;2014;1;EXT380;5.9;
2000-EAG-7;2014;2;EXT380;11.3333333333333;
2000-EAG-7;2014;3;EXT380;4.1;
2000-EAG-7;2014;4;EXT380;2.23333333333333;
2000-EAG-7;2014;5;EXT380;2.75;
2000-EAG-7;2014;6;EXT380;3.475;
2000-EAG-7;2014;8;EXT380;10.4666666666667;
2000-EAG-7;2014;9;EXT380;4.25;
2000-EAG-7;2014;10;EXT380;2.7;
2000-EAG-7;2014;11;EXT380;5.7;
2000-EAG-7;2014;12;EXT380;7.13333333333333;
2000-EAG-7;2015;1;EXT380;8.55;
2000-EAG-7;2015;2;EXT380;14.3333333333333;
2000-EAG-7;2015;3;EXT380;13;
2000-EAG-7;2015;4;EXT380;6.83333333333333;
2000-EAG-7;2015;5;EXT380;3.45;
2000-EAG-7;2015;6;EXT380;2.26666666666667;
2000-EAG-7;2015;7;EXT380;2.73333333333333;
2000-EAG-7;2015;8;EXT380;2.93333333333333;
2000-EAG-7;2015;9;EXT380;5.1;
2000-EAG-7;2015;10;EXT380;3.1;
2000-EAG-7;2015;11;EXT380;2.7;
2000-EAG-7;2015;12;EXT380;15;
2000-EAG-7;2016;1;EXT380;9.45;
2000-EAG-7;2016;2;EXT380;15.6666666666667;
2000-EAG-7;2016;3;EXT380;12.5;
2000-EAG-7;2016;4;EXT380;7;
2000-EAG-7;2016;5;EXT380;5.3;
2000-EAG-7;2016;6;EXT380;2.4;
2000-EAG-7;2016;7;EXT380;16;
2000-EAG-7;2016;8;EXT380;4.43333333333333;
2000-EAG-7;2016;9;EXT380;3.1;
2000-EAG-7;2016;10;EXT380;1.83333333333333;
2000-EAG-7;2016;11;EXT380;2.9;
2000-EAG-7;2016;12;EXT380;3.1;
2000-EAG-7;2017;1;EXT380;3.75;
2000-EAG-7;2017;2;EXT380;6.23333333333333;
2000-EAG-7;2017;3;EXT380;10.4;
2000-EAG-7;2017;4;EXT380;3.03333333333333;
2000-EAG-7;2017;5;EXT380;2.9;
2000-EAG-7;2017;6;EXT380;3.46666666666667;
2000-EAG-7;2017;7;EXT380;2.66666666666667;
2000-EAG-7;2017;8;EXT380;3;
2000-EAG-7;2017;9;EXT380;14.5;
2000-EAG-7;2017;10;EXT380;10.8333333333333;
2000-EAG-7;2017;11;EXT380;9.1;
2000-EAG-7;2017;12;EXT380;16;
2000-EAG-7;2018;1;EXT380;14.3333333333333;
2000-EAG-7;2018;2;EXT380;12.5666666666667;
2000-EAG-7;2018;3;EXT380;7.56666666666667;
2000-EAG-7;2018;4;EXT380;8.1;
2010-EAG-1;2009;1;EXT380;4.6;
2010-EAG-1;2009;2;EXT380;5.65;
2010-EAG-1;2009;3;EXT380;5.4;
2010-EAG-1;2009;4;EXT380;5.2;
2010-EAG-1;2009;5;EXT380;4.35;
2010-EAG-1;2009;6;EXT380;3.75;
2010-EAG-1;2009;7;EXT380;5.05;
2010-EAG-1;2009;8;EXT380;4.05;
2010-EAG-1;2009;9;EXT380;2.05;
2010-EAG-1;2009;10;EXT380;2.35;
2010-EAG-1;2009;11;EXT380;3.9;
2010-EAG-1;2009;12;EXT380;5.8;
2010-EAG-1;2010;2;EXT380;7.03;
2010-EAG-1;2010;3;EXT380;7.45;
2010-EAG-1;2010;4;EXT380;7.98;
2010-EAG-1;2010;5;EXT380;6.45;
2010-EAG-1;2010;6;EXT380;5.85;
2010-EAG-1;2010;7;EXT380;9.33;
2010-EAG-1;2010;8;EXT380;6.23;
2010-EAG-1;2010;9;EXT380;8.23;
2010-EAG-1;2010;10;EXT380;9.1;
2010-EAG-1;2010;11;EXT380;8.6;
2010-EAG-1;2010;12;EXT380;10;
2010-EAG-1;2011;4;EXT380;8.2;
2010-EAG-1;2011;6;EXT380;5.6;
