watdte_m;debiet (mm/dag);bodemtype;kP
0.7;184.4990259;veen;19.97
0.7;145.9839361;veen;18.97
0.7;193.2637945;veen;20.29
0.7;171.4459991;veen;19.54
0.7;163.7269244;veen;19.33
0.7;199.7568643;veen;20.53
0.7;175.835752;veen;19.68
0.7;172.1737194;veen;19.57
0.7;184.4990259;veen;19.97
0.7;145.9839361;veen;18.97
0.7;193.2637945;veen;20.29
0.7;171.4459991;veen;19.54
0.7;163.7269244;veen;19.33
0.7;199.7568643;veen;20.53
0.7;8.676698071;veen;6.39
0.7;8.342191848;veen;6.33
0.7;8.494378624;veen;6.36
0.7;8.904290463;veen;6.44
0.7;8.607215295;veen;6.38
0.7;8.927471981;veen;6.44
0.7;8.237580377;veen;6.31
0.7;9.223757911;veen;6.5
0.7;49.94112779;veen;16.81
0.7;50.12001734;veen;16.83
0.7;48.66499199;veen;16.64
0.7;46.78446535;veen;16.32
0.7;49.83362875;veen;16.8
0.7;50.86797135;veen;16.91
0.7;49.36732419;veen;16.74
0.7;53.94949556;veen;17.1
0.7;28.9176269;veen;10.95
0.7;29.23267018;veen;11.04
0.7;28.87117537;veen;10.94
0.7;25.5259354;veen;10.04
0.7;29.43591568;veen;11.1
0.7;28.6110584;veen;10.87
0.7;29.23861369;veen;11.05
0.7;31.50801956;veen;11.72
0.7;21.40243744;veen;9.03
0.7;21.57909351;veen;9.07
0.7;21.90288145;veen;9.15
0.7;18.33442622;veen;8.34
0.7;23.2387023;veen;9.47
0.7;20.61605942;veen;8.85
0.7;21.51425416;veen;9.06
0.7;22.63164501;veen;9.32
0.7;18.82090485;veen;8.45
0.7;19.49222428;veen;8.6
0.7;18.96257466;veen;8.48
0.7;16.53896097;veen;7.95
0.7;19.88950088;veen;8.68
0.7;17.91732788;veen;8.25
0.7;20.20929885;veen;8.76
0.7;18.7364464;veen;8.43
0.7;20.19772993;veen;8.75
0.7;20.5772366;veen;8.84
0.7;19.9849925;veen;8.71
0.7;17.71382375;veen;8.21
0.7;20.32587684;veen;8.78
0.7;20.4211007;veen;8.8
0.7;20.73994612;veen;8.88
0.7;21.62113296;veen;9.08
0.7;22.09867975;veen;9.19
0.7;22.28135157;veen;9.24
0.7;21.29532836;veen;9
0.7;20.11253643;veen;8.73
0.7;21.59606748;veen;9.07
0.7;23.25621599;veen;9.47
0.7;21.97306516;veen;9.16
0.7;24.17619325;veen;9.69
0.7;42.18330416;veen;15.18
0.7;42.78630995;veen;15.35
0.7;41.29944686;veen;14.91
0.7;34.51030822;veen;12.68
0.7;43.66829931;veen;15.6
0.7;43.15428268;veen;15.46
0.7;43.74377938;veen;15.62
0.7;46.1207027;veen;16.19
0.7;65.26066004;veen;16.91
0.7;62.76033301;veen;17
0.7;59.1288575;veen;17.11
0.7;49.02165491;veen;16.69
0.7;65.56491492;veen;16.9
0.7;70.33744385;veen;16.76
0.7;73.34753322;veen;16.71
0.7;76.6638829;veen;16.71
0.7;21.90867687;veen;9.15
0.7;20.70378579;veen;8.87
0.7;20.40461509;veen;8.8
0.7;21.86959797;veen;9.14
0.7;21.11558882;veen;8.96
0.7;23.41808939;veen;9.51
0.7;20.43010407;veen;8.81
0.7;25.41895695;veen;10.01
0.7;59.99805264;veen;17.09
0.7;55.07016225;veen;17.13
0.7;54.08748008;veen;17.11
0.7;46.83802489;veen;16.33
0.7;60.31359386;veen;17.08
0.7;65.81545285;veen;16.89
0.7;66.10262188;veen;16.88
0.7;71.75903271;veen;16.73
0.7;46.09297592;veen;16.18
0.7;44.35938326;veen;15.78
0.7;43.11600188;veen;15.45
0.7;44.58757258;veen;15.83
0.7;43.81019587;veen;15.63
0.7;49.43969971;veen;16.75
0.7;41.64926087;veen;15.02
0.7;55.68871725;veen;17.14
0.7;65.26066004;veen;16.91
0.7;62.76033301;veen;17
0.7;59.1288575;veen;17.11
0.7;49.02165491;veen;16.69
0.7;65.56491492;veen;16.9
0.7;70.33744385;veen;16.76
0.7;73.34753322;veen;16.71
0.7;76.6638829;veen;16.71
0.7;21.90867687;veen;9.15
0.7;20.70378579;veen;8.87
0.7;20.40461509;veen;8.8
0.7;21.86959797;veen;9.14
0.7;21.11558882;veen;8.96
0.7;23.41808939;veen;9.51
0.7;20.43010407;veen;8.81
0.7;25.41895695;veen;10.01
0.7;32.99247336;veen;12.19
0.7;34.4375432;veen;12.65
0.7;32.17576474;veen;11.93
0.7;27.36292685;veen;10.52
0.7;34.61718465;veen;12.71
0.7;31.03733826;veen;11.58
0.7;35.82927558;veen;13.11
0.7;35.48728028;veen;13
0.7;32.99247336;veen;12.19
0.7;34.4375432;veen;12.65
0.7;32.17576474;veen;11.93
0.7;27.36292685;veen;10.52
0.7;34.61718465;veen;12.71
0.7;31.03733826;veen;11.58
0.7;35.82927558;veen;13.11
0.7;35.48728028;veen;13
0.7;32.99247336;veen;12.19
0.7;34.4375432;veen;12.65
0.7;32.17576474;veen;11.93
0.7;27.36292685;veen;10.52
0.7;34.61718465;veen;12.71
0.7;31.03733826;veen;11.58
0.7;35.82927558;veen;13.11
0.7;35.48728028;veen;13
0.7;18.47010137;veen;8.37
0.7;19.84441112;veen;8.67
0.7;18.73227792;veen;8.43
0.7;12.9342387;veen;7.22
0.7;19.81367821;veen;8.67
0.7;17.771576;veen;8.22
0.7;22.32634858;veen;9.25
0.7;17.86817906;veen;8.24
0.7;17.67184291;veen;8.2
0.7;19.68382423;veen;8.64
0.7;17.58921308;veen;8.18
0.7;12.84777505;veen;7.2
0.7;18.81138241;veen;8.44
0.7;15.91870118;veen;7.82
0.7;21.71676658;veen;9.1
0.7;17.13523783;veen;8.08
0.7;69.20428079;veen;16.79
0.7;74.58871019;veen;16.7
0.7;70.96925928;veen;16.75
0.7;55.061927;veen;17.13
0.7;72.91477002;veen;16.72
0.7;66.04839167;veen;16.89
0.7;75.57167947;veen;16.7
0.7;69.27522788;veen;16.79
0.7;28.59596291;veen;10.86
0.7;32.21648029;veen;11.94
0.7;29.09691462;veen;11.01
0.7;20.87454303;veen;8.91
0.7;31.21700823;veen;11.63
0.7;26.25709698;veen;10.23
0.7;33.34274315;veen;12.3
0.7;27.16695404;veen;10.47
0.7;26.48712889;veen;10.29
0.7;29.63402199;veen;11.16
0.7;27.12186767;veen;10.46
0.7;19.62605917;veen;8.63
0.7;27.32117909;veen;10.51
0.7;24.50906069;veen;9.78
0.7;31.083274;veen;11.59
0.7;26.11443958;veen;10.19
0.7;76.05764477;veen;16.7
0.7;81.47860896;veen;16.79
0.7;76.1926563;veen;16.7
0.7;62.80994328;veen;17
0.7;78.58615697;veen;16.73
0.7;72.55262089;veen;16.72
0.7;86.22884827;veen;16.96
0.7;74.55467872;veen;16.7
0.7;37.36270762;veen;13.63
0.7;43.82805245;veen;15.64
0.7;36.39386499;veen;13.3
0.7;27.98671416;veen;10.69
0.7;39.93772732;veen;14.48
0.7;34.17676094;veen;12.57
0.7;42.3437934;veen;15.23
0.7;36.87204011;veen;13.46
0.7;8.82439047;veen;6.42
0.7;9.59903872;veen;6.57
0.7;9.285978925;veen;6.51
0.7;8.115225887;veen;6.29
0.7;9.383435167;veen;6.53
0.7;9.196213383;veen;6.49
0.7;9.541341226;veen;6.56
0.7;6.649499981;veen;6.02
0.7;10.66668849;veen;6.77
0.7;11.31513888;veen;6.9
0.7;10.66518366;veen;6.77
0.7;9.118918374;veen;6.48
0.7;11.59834778;veen;6.95
0.7;9.754194721;veen;6.6
0.7;12.09980639;veen;7.05
0.7;10.1152296;veen;6.67
0.7;71.04384527;veen;16.75
0.7;72.48860068;veen;16.72
0.7;68.96921006;veen;16.79
0.7;59.97453888;veen;17.09
0.7;71.00931874;veen;16.75
0.7;67.51776193;veen;16.84
0.7;83.2976687;veen;16.85
0.7;74.04981789;veen;16.71
0.7;45.36321649;veen;16.02
0.7;54.13196265;veen;17.11
0.7;43.37882972;veen;15.52
0.7;48.67287387;veen;16.64
0.7;42.73316448;veen;15.34
0.7;44.69893502;veen;15.86
0.7;38.26309359;veen;13.93
0.7;45.66365606;veen;16.09
0.7;39.39850487;veen;14.31
0.7;42.82481014;veen;15.36
0.7;39.69223126;veen;14.4
0.7;32.42671498;veen;12.01
0.7;41.64988063;veen;15.02
0.7;37.03849632;veen;13.52
0.7;42.8213834;veen;15.36
0.7;39.33601735;veen;14.29
0.7;53.60058101;veen;17.09
0.7;54.62373021;veen;17.12
0.7;51.45608454;veen;16.96
0.7;47.67718574;veen;16.48
0.7;57.73326987;veen;17.14
0.7;50.72726839;veen;16.89
0.7;60.5059591;veen;17.08
0.7;52.48056922;veen;17.03
0.7;29.25500153;veen;11.05
0.7;30.27858162;veen;11.35
0.7;28.38277408;veen;10.8
0.7;25.78310131;veen;10.1
0.7;32.92216334;veen;12.16
0.7;27.5231656;veen;10.57
0.7;30.20382469;veen;11.33
0.7;29.69140004;veen;11.18
0.7;29.25500153;veen;11.05
0.7;30.27858162;veen;11.35
0.7;28.38277408;veen;10.8
0.7;25.78310131;veen;10.1
0.7;32.92216334;veen;12.16
0.7;27.5231656;veen;10.57
0.7;30.20382469;veen;11.33
0.7;29.69140004;veen;11.18
0.7;44.54552045;veen;15.82
0.7;47.89876127;veen;16.52
0.7;44.47310645;veen;15.8
0.7;39.71387016;veen;14.41
0.7;44.75980744;veen;15.88
0.7;42.70170059;veen;15.33
0.7;44.61680938;veen;15.84
0.7;47.65458788;veen;16.48
0.7;47.27616334;veen;16.41
0.7;48.94242167;veen;16.68
0.7;45.85880896;veen;16.13
0.7;42.14848313;veen;15.17
0.7;52.30227529;veen;17.02
0.7;44.44231871;veen;15.8
0.7;49.11568478;veen;16.71
0.7;48.12315084;veen;16.56
0.7;52.29154667;veen;17.02
0.7;55.19163786;veen;17.13
0.7;51.60632804;veen;16.97
0.7;45.74324107;veen;16.1
0.7;54.4672854;veen;17.12
0.7;49.56590692;veen;16.76
0.7;53.48805638;veen;17.09
0.7;55.97837099;veen;17.14
0.7;52.29154667;veen;17.02
0.7;55.19163786;veen;17.13
0.7;51.60632804;veen;16.97
0.7;45.74324107;veen;16.1
0.7;54.4672854;veen;17.12
0.7;49.56590692;veen;16.76
0.7;53.48805638;veen;17.09
0.7;55.97837099;veen;17.14
0.7;56.78789912;veen;17.15
0.7;58.40450201;veen;17.13
0.7;55.70421636;veen;17.14
0.7;50.20170238;veen;16.84
0.7;60.1448818;veen;17.09
0.7;57.11438289;veen;17.14
0.7;57.67753632;veen;17.14
0.7;58.26807211;veen;17.13
0.7;39.05783866;veen;14.19
0.7;40.36685144;veen;14.62
0.7;40.00258901;veen;14.5
0.7;30.43699141;veen;11.4
0.7;42.45721254;veen;15.26
0.7;38.07314913;veen;13.87
0.7;44.28008074;veen;15.76
0.7;37.78799637;veen;13.77
0.7;45.40409129;veen;16.03
0.7;48.14428858;veen;16.56
0.7;44.15576601;veen;15.72
0.7;41.45146368;veen;14.96
0.7;46.85739213;veen;16.33
0.7;45.33981186;veen;16.01
0.7;45.94904108;veen;16.15
0.7;45.9308757;veen;16.14
0.7;29.73209553;veen;11.19
0.7;29.7822273;veen;11.2
0.7;29.24402404;veen;11.05
0.7;25.74164437;veen;10.09
0.7;34.39381951;veen;12.64
0.7;28.52284207;veen;10.84
0.7;31.77361081;veen;11.8
0.7;28.6665006;veen;10.88
0.7;32.06416647;veen;11.89
0.7;34.03500115;veen;12.52
0.7;31.94669216;veen;11.86
0.7;27.94429403;veen;10.68
0.7;33.50325592;veen;12.35
0.7;32.66844063;veen;12.08
0.7;34.06696659;veen;12.53
0.7;30.28451483;veen;11.35
0.7;28.02680466;veen;10.7
0.7;27.43860692;veen;10.54
0.7;28.3001595;veen;10.78
0.7;25.72535184;veen;10.09
0.7;28.97028979;veen;10.97
0.7;28.85212611;veen;10.94
0.7;31.53116795;veen;11.73
0.7;25.3699305;veen;10
0.7;33.00079876;veen;12.19
0.7;33.8051017;veen;12.45
0.7;33.04987956;veen;12.2
0.7;28.1337937;veen;10.73
0.7;34.13374448;veen;12.55
0.7;33.77024382;veen;12.44
0.7;38.31783592;veen;13.95
0.7;29.79499215;veen;11.21
0.7;30.38751396;veen;11.38
0.7;31.82498138;veen;11.82
0.7;29.62067178;veen;11.16
0.7;24.46786062;veen;9.77
0.7;32.55430517;veen;12.05
0.7;30.62624544;veen;11.45
0.7;34.51345911;veen;12.68
0.7;29.10507425;veen;11.01
0.7;32.0421966;veen;11.89
0.7;34.73933112;veen;12.75
0.7;38.91732538;veen;14.15
0.7;35.38797008;veen;12.97
0.7;31.01718121;veen;11.57
0.7;28.5491735;veen;10.85
0.7;29.16767278;veen;11.03
0.7;26.51672215;veen;10.29
0.7;29.17559147;veen;11.03
0.7;30.80603283;veen;11.51
0.7;28.57932784;veen;10.86
0.7;24.87639477;veen;9.87
0.7;29.52265762;veen;11.13
0.7;30.90153291;veen;11.54
0.7;32.84276486;veen;12.14
0.7;26.70042949;veen;10.34
0.7;24.08910535;veen;9.67
0.7;25.04825178;veen;9.91
0.7;24.22445106;veen;9.71
0.7;22.47765522;veen;9.28
0.7;25.09525401;veen;9.93
0.7;23.68512414;veen;9.57
0.7;27.57684107;veen;10.58
0.7;20.51616016;veen;8.83
0.7;32.01746085;veen;11.88
0.7;33.93545357;veen;12.49
0.7;35.20655429;veen;12.91
0.7;29.4559949;veen;11.11
0.7;33.3253582;veen;12.29
0.7;29.61584411;veen;11.16
0.7;33.21652364;veen;12.26
0.7;29.36649726;veen;11.08
0.3;31.3378245;klei;15.08
0.3;33.01215903;klei;15.21
0.3;29.74955871;klei;14.95
0.3;27.82612365;klei;14.79
0.3;35.37227504;klei;15.39
0.3;29.47014345;klei;14.93
0.3;32.804291;klei;15.19
0.3;31.13022062;klei;15.06
0.3;61.24464736;klei;17.35
0.3;65.47087405;klei;17.66
0.3;63.73617476;klei;17.53
0.3;58.29280737;klei;17.13
0.3;65.18419708;klei;17.64
0.3;64.22046474;klei;17.57
0.3;70.14583811;klei;17.99
0.3;41.6621754;klei;15.88
0.3;29.74812324;klei;14.95
0.3;30.30745226;klei;15
0.3;27.76522077;klei;14.79
0.3;26.25547238;klei;14.66
0.3;33.33627994;klei;15.24
0.3;29.22188895;klei;14.91
0.3;30.47040538;klei;15.01
0.3;30.88014298;klei;15.04
0.3;22.10116067;klei;14.28
0.3;22.15038665;klei;14.28
0.3;22.54014283;klei;14.32
0.3;18.63323699;klei;13.92
0.3;23.82726175;klei;14.44
0.3;21.21298186;klei;14.19
0.3;23.91080229;klei;14.45
0.3;22.43331234;klei;14.31
0.3;35.40390103;klei;15.4
0.3;41.73241269;klei;15.88
0.3;38.8752871;klei;15.66
0.3;33.90088482;klei;15.28
0.3;39.83301108;klei;15.74
0.3;29.36709374;klei;14.92
0.3;33.36703093;klei;15.24
0.3;30.75158688;klei;15.03
0.3;10.84629723;klei;12.89
0.3;11.23232444;klei;12.95
0.3;11.73161423;klei;13.03
0.3;11.64672352;klei;13.02
0.3;11.08774906;klei;12.93
0.3;9.659370695;klei;12.7
0.3;9.486972404;klei;12.67
0.3;11.07932623;klei;12.93
0.3;100.5418846;klei;19.89
0.3;108.9093987;klei;20.33
0.3;109.3986716;klei;20.36
0.3;97.13006207;klei;19.7
0.3;99.68840213;klei;19.84
0.3;90.80655945;klei;19.33
0.3;98.874259;klei;19.8
0.3;98.98583948;klei;19.8
0.3;33.19840176;klei;15.23
0.3;34.41987318;klei;15.32
0.3;32.38030678;klei;15.16
0.3;31.31781349;klei;15.08
0.3;35.56121051;klei;15.41
0.3;32.21355456;klei;15.15
0.3;33.79782863;klei;15.27
0.3;32.69822517;klei;15.19
0.3;13.32853834;klei;13.26
0.3;14.23606952;klei;13.39
0.3;12.66128013;klei;13.17
0.3;11.45932989;klei;12.99
0.3;15.54314155;klei;13.56
0.3;12.41719789;klei;13.13
0.3;13.55586668;klei;13.29
0.3;13.42688271;klei;13.27
0.3;27.47003993;klei;14.76
0.3;28.00210236;klei;14.81
0.3;25.32596946;klei;14.58
0.3;25.95606181;klei;14.63
0.3;32.62039632;klei;15.18
0.3;25.44098685;klei;14.59
0.3;26.69839336;klei;14.7
0.3;28.24636936;klei;14.83
0.3;38.46176853;klei;15.63
0.3;41.03236206;klei;15.83
0.3;37.76578224;klei;15.58
0.3;32.52997786;klei;15.17
0.3;41.84557791;klei;15.89
0.3;36.66196305;klei;15.49
0.3;40.93745546;klei;15.82
0.3;38.45926113;klei;15.63
0.3;32.93654373;klei;15.2
0.3;34.29629687;klei;15.31
0.3;30.35117759;klei;15
0.3;26.59878131;klei;14.69
0.3;37.51465915;klei;15.56
0.3;31.46197075;klei;15.09
0.3;33.19173982;klei;15.22
0.3;37.14118062;klei;15.53
0.3;37.28340323;klei;15.54
0.3;38.73970885;klei;15.65
0.3;35.30067557;klei;15.39
0.3;32.61235803;klei;15.18
0.3;41.9803262;klei;15.9
0.3;35.79838317;klei;15.43
0.3;37.64440879;klei;15.57
0.3;38.90796199;klei;15.67
0.3;32.93654373;klei;15.2
0.3;34.29629687;klei;15.31
0.3;30.35117759;klei;15
0.3;26.59878131;klei;14.69
0.3;37.51465915;klei;15.56
0.3;31.46197075;klei;15.09
0.3;33.19173982;klei;15.22
0.3;37.14118062;klei;15.53
0.3;19.5476682;klei;14.02
0.3;20.80211326;klei;14.15
0.3;18.70411297;klei;13.93
0.3;17.32527524;klei;13.77
0.3;22.17681255;klei;14.28
0.3;18.33620382;klei;13.89
0.3;19.38337956;klei;14
0.3;20.10577998;klei;14.08
0.3;31.74467568;klei;15.11
0.3;33.3154049;klei;15.23
0.3;30.992817;klei;15.05
0.3;26.93516081;klei;14.72
0.3;36.89748568;klei;15.51
0.3;29.76035005;klei;14.95
0.3;31.63355456;klei;15.1
0.3;32.67795676;klei;15.18
0.3;38.57814458;klei;15.64
0.3;40.54674702;klei;15.79
0.3;37.51647309;klei;15.56
0.3;38.49377104;klei;15.63
0.3;43.37526875;klei;16.01
0.3;34.94044015;klei;15.36
0.3;35.45980454;klei;15.4
0.3;39.71450749;klei;15.73
0.3;32.69487055;klei;15.19
0.3;33.02117978;klei;15.21
0.3;29.14792329;klei;14.9
0.3;29.74416112;klei;14.95
0.3;37.61368026;klei;15.57
0.3;30.36977036;klei;15
0.3;36.95002479;klei;15.52
0.3;32.01735424;klei;15.13
0.3;29.89931404;klei;14.96
0.3;30.82284588;klei;15.04
0.3;28.4479192;klei;14.84
0.3;27.15698051;klei;14.73
0.3;33.02722142;klei;15.21
0.3;28.1724401;klei;14.82
0.3;31.99007919;klei;15.13
0.3;29.677712;klei;14.94
0.3;14.03682349;klei;13.36
0.3;14.63565088;klei;13.44
0.3;13.15863745;klei;13.24
0.3;11.87012929;klei;13.05
0.3;16.58049712;klei;13.68
0.3;12.92028792;klei;13.2
0.3;15.67562301;klei;13.57
0.3;13.41693878;klei;13.27
0.3;14.03682349;klei;13.36
0.3;14.63565088;klei;13.44
0.3;13.15863745;klei;13.24
0.3;11.87012929;klei;13.05
0.3;16.58049712;klei;13.68
0.3;12.92028792;klei;13.2
0.3;15.67562301;klei;13.57
0.3;13.41693878;klei;13.27
0.3;14.03682349;klei;13.36
0.3;14.63565088;klei;13.44
0.3;13.15863745;klei;13.24
0.3;11.87012929;klei;13.05
0.3;16.58049712;klei;13.68
0.3;12.92028792;klei;13.2
0.3;15.67562301;klei;13.57
0.3;13.41693878;klei;13.27
0.3;15.14384854;klei;13.5
0.3;15.87504182;klei;13.6
0.3;13.95695211;klei;13.35
0.3;12.41860335;klei;13.13
0.3;15.87664155;klei;13.6
0.3;15.62142257;klei;13.57
0.3;15.18102069;klei;13.51
0.3;17.0772577;klei;13.74
0.3;126.7241259;klei;21.19
0.3;135.8481063;klei;21.59
0.3;129.7780656;klei;21.33
0.3;127.4559306;klei;21.22
0.3;129.3476216;klei;21.31
0.3;119.0641778;klei;20.84
0.3;124.7610487;klei;21.1
0.3;120.813931;klei;20.92
0.3;19.17568599;klei;13.98
0.3;19.80659283;klei;14.05
0.3;18.14748431;klei;13.87
0.3;16.4617433;klei;13.67
0.3;20.37767825;klei;14.11
0.3;18.37227593;klei;13.89
0.3;19.58770732;klei;14.02
0.3;21.47632;klei;14.22
0.3;11.85821342;klei;13.05
0.3;12.16455541;klei;13.09
0.3;11.02683207;klei;12.92
0.3;11.54992296;klei;13
0.3;12.74905611;klei;13.18
0.3;10.79267571;klei;12.88
0.3;13.35611083;klei;13.27
0.3;11.36834087;klei;12.97
0.3;11.85821342;klei;13.05
0.3;12.16455541;klei;13.09
0.3;11.02683207;klei;12.92
0.3;11.54992296;klei;13
0.3;12.74905611;klei;13.18
0.3;10.79267571;klei;12.88
0.3;13.35611083;klei;13.27
0.3;11.36834087;klei;12.97
0.3;11.85821342;klei;13.05
0.3;12.16455541;klei;13.09
0.3;11.02683207;klei;12.92
0.3;11.54992296;klei;13
0.3;12.74905611;klei;13.18
0.3;10.79267571;klei;12.88
0.3;13.35611083;klei;13.27
0.3;11.36834087;klei;12.97
0.3;30.30274503;klei;14.99
0.3;31.6311665;klei;15.1
0.3;31.96755342;klei;15.13
0.3;29.24490183;klei;14.91
0.3;30.34230721;klei;15
0.3;27.46249356;klei;14.76
0.3;30.8597114;klei;15.04
0.3;30.61108128;klei;15.02
0.3;20.78249402;klei;14.15
0.3;21.52257756;klei;14.22
0.3;21.78354308;klei;14.25
0.3;16.56313423;klei;13.68
0.3;21.72521222;klei;14.24
0.3;19.04879489;klei;13.96
0.3;23.24941997;klei;14.39
0.3;21.58477617;klei;14.23
0.3;111.6278095;klei;20.47
0.3;114.2515361;klei;20.6
0.3;113.7225963;klei;20.58
0.3;107.151621;klei;20.24
0.3;113.8601073;klei;20.58
0.3;107.8703149;klei;20.28
0.3;112.5652134;klei;20.52
0.3;111.9732777;klei;20.49
0.3;23.28029483;klei;14.39
0.3;24.83459021;klei;14.53
0.3;23.82671342;klei;14.44
0.3;20.26153421;klei;14.09
0.3;25.26873308;klei;14.57
0.3;22.35317249;klei;14.3
0.3;25.11803538;klei;14.56
0.3;21.29928499;klei;14.2
0.3;24.74331828;klei;14.52
0.3;24.10562833;klei;14.47
0.3;22.59733206;klei;14.33
0.3;24.61170635;klei;14.51
0.3;30.71569919;klei;15.03
0.3;22.92592658;klei;14.36
0.3;25.06185124;klei;14.55
0.3;23.18508422;klei;14.38
0.3;25.89014274;klei;14.63
0.3;26.81973904;klei;14.71
0.3;24.83834793;klei;14.53
0.3;22.79626586;klei;14.34
0.3;29.1338905;klei;14.9
0.3;24.73901576;klei;14.52
0.3;27.52822773;klei;14.77
0.3;25.37551233;klei;14.58
0.3;49.33210554;klei;16.46
0.3;50.97048571;klei;16.58
0.3;51.49236389;klei;16.62
0.3;40.39891772;klei;15.78
0.3;51.99198518;klei;16.66
0.3;44.34393696;klei;16.08
0.3;50.7803345;klei;16.57
0.3;55.3467148;klei;16.91
0.3;18.50143569;klei;13.9
0.3;18.92654639;klei;13.95
0.3;18.69110561;klei;13.93
0.3;16.48649577;klei;13.67
0.3;19.1519578;klei;13.98
0.3;17.47377623;klei;13.79
0.3;18.45384141;klei;13.9
0.3;20.32632661;klei;14.1
0.3;13.65465626;klei;13.31
0.3;13.56784719;klei;13.29
0.3;14.19246724;klei;13.38
0.3;12.51341013;klei;13.15
0.3;14.29393579;klei;13.39
0.3;12.90534315;klei;13.2
0.3;14.09106166;klei;13.37
0.3;14.01852863;klei;13.36
0.3;17.15360898;klei;13.75
0.3;18.9456482;klei;13.95
0.3;19.18523068;klei;13.98
0.3;16.14025269;klei;13.63
0.3;18.02745308;klei;13.85
0.3;15.53949661;klei;13.55
0.3;16.34688967;klei;13.65
0.3;15.89029194;klei;13.6
0.3;15.90645802;klei;13.6
0.3;17.39313222;klei;13.78
0.3;16.26132706;klei;13.64
0.3;12.53441318;klei;13.15
0.3;16.58897869;klei;13.68
0.3;15.26767798;klei;13.52
0.3;17.89865106;klei;13.84
0.3;15.40102594;klei;13.54
0.3;15.90645802;klei;13.6
0.3;17.39313222;klei;13.78
0.3;16.26132706;klei;13.64
0.3;12.53441318;klei;13.15
0.3;16.58897869;klei;13.68
0.3;15.26767798;klei;13.52
0.3;17.89865106;klei;13.84
0.3;15.40102594;klei;13.54
0.3;52.29154667;klei;16.68
0.3;55.19163786;klei;16.9
0.3;51.60632804;klei;16.63
0.3;45.74324107;klei;16.19
0.3;54.4672854;klei;16.85
0.3;49.56590692;klei;16.48
0.3;53.48805638;klei;16.77
0.3;55.97837099;klei;16.96
0.3;25.95383391;klei;14.63
0.3;27.72838846;klei;14.78
0.3;25.35039462;klei;14.58
0.3;20.85968793;klei;14.15
0.3;28.07491018;klei;14.81
0.3;23.9266896;klei;14.45
0.3;29.19102476;klei;14.9
0.3;26.54574182;klei;14.68
0.3;30.58951492;klei;15.02
0.3;36.28213023;klei;15.46
0.3;34.34441327;klei;15.31
0.3;24.71087714;klei;14.52
0.3;30.64384302;klei;15.02
0.3;28.25973406;klei;14.83
0.3;29.54540927;klei;14.93
0.3;30.34019748;klei;15
0.3;72.9461142;klei;18.18
0.3;33.74561241;klei;15.27
0.3;30.18984999;klei;14.99
0.3;33.12402557;klei;15.22
0.3;103.7765603;klei;20.06
0.3;100.1594283;klei;19.87
0.3;99.2764527;klei;19.82
0.3;110.3508701;klei;20.41
0.3;322.9441352;klei;27.8
0.3;328.2346163;klei;27.95
0.3;323.207055;klei;27.81
0.3;314.1407542;klei;27.54
0.3;333.6795979;klei;28.11
0.3;327.5662624;klei;27.93
0.3;323.3611332;klei;27.81
0.3;310.4195275;klei;27.43
0.3;34.88864796;klei;15.36
0.3;35.17179894;klei;15.38
0.3;32.78474071;klei;15.19
0.3;32.68403768;klei;15.18
0.3;37.64326269;klei;15.57
0.3;34.80665737;klei;15.35
0.3;32.17957438;klei;15.15
0.3;38.95046391;klei;15.67
0.3;18.8667276;klei;13.94
0.3;17.48860253;klei;13.79
0.3;17.28606243;klei;13.77
0.3;18.45804323;klei;13.9
0.3;19.87017263;klei;14.05
0.3;19.73870409;klei;14.04
0.3;17.28533889;klei;13.77
0.3;21.94016939;klei;14.26
0.3;18.8667276;klei;13.94
0.3;17.48860253;klei;13.79
0.3;17.28606243;klei;13.77
0.3;18.45804323;klei;13.9
0.3;19.87017263;klei;14.05
0.3;19.73870409;klei;14.04
0.3;17.28533889;klei;13.77
0.3;21.94016939;klei;14.26
0.3;79.61957276;klei;18.63
0.3;73.21374585;klei;18.2
0.3;73.04085787;klei;18.19
0.3;79.82052069;klei;18.64
0.3;83.42626787;klei;18.88
0.3;84.04201172;klei;18.91
0.3;71.11902178;klei;18.06
0.3;92.67458353;klei;19.44
0.3;254.498252;klei;25.73
0.3;256.9472943;klei;25.81
0.3;254.7808864;klei;25.74
0.3;247.7121372;klei;25.52
0.3;256.2294168;klei;25.79
0.3;252.6585219;klei;25.68
0.3;259.9372294;klei;25.9
0.3;253.2222776;klei;25.69
0.3;27.90951604;klei;14.8
0.3;30.38066726;klei;15
0.3;28.37081257;klei;14.84
0.3;23.0674229;klei;14.37
0.3;28.77260969;klei;14.87
0.3;26.20700834;klei;14.65
0.3;31.53316582;klei;15.09
0.3;27.03492571;klei;14.72
0.3;27.90951604;klei;14.8
0.3;30.38066726;klei;15
0.3;28.37081257;klei;14.84
0.3;23.0674229;klei;14.37
0.3;28.77260969;klei;14.87
0.3;26.20700834;klei;14.65
0.3;31.53316582;klei;15.09
0.3;27.03492571;klei;14.72
0.3;27.90951604;klei;14.8
0.3;30.38066726;klei;15
0.3;28.37081257;klei;14.84
0.3;23.0674229;klei;14.37
0.3;28.77260969;klei;14.87
0.3;26.20700834;klei;14.65
0.3;31.53316582;klei;15.09
0.3;27.03492571;klei;14.72
0.3;21.0451056;klei;14.17
0.3;23.11568947;klei;14.37
0.3;21.34534869;klei;14.2
